series_name,brand,category,information_cutoff_inclusive,window_days,current_window_start,previous_window_start,current_reviews,previous_reviews,current_overall_score,previous_overall_score,score_change,current_negative_review_rate,current_rating_reviews,previous_rating_reviews,current_platform_rating,previous_platform_rating,platform_rating_change,eligible_for_alert,text_alert_candidate,text_rule_retrigger_probability,rating_decline_probability,alert_status,alert
红旗H9,红旗,轿车,2023-02-28,180,2022-09-02,2022-03-06,12,18,0.4483796296296296,0.49021164021164015,-0.04183201058201058,0.08333333333333333,12,18,4.3999999999999995,4.477777777777778,-0.07777777777777839,True,False,,,none,False
红旗H9,红旗,轿车,2023-03-31,180,2022-10-03,2022-04-06,9,17,0.4867283950617284,0.4322128851540616,0.05451550990766679,0.0,9,17,4.311111111111111,4.5,-0.1888888888888891,True,False,,,none,False
红旗H9,红旗,轿车,2023-04-30,180,2022-11-02,2022-05-06,6,21,0.5021164021164021,0.4558390022675737,0.04627739984882839,0.0,6,21,4.4,4.471428571428571,-0.07142857142857029,True,False,,,none,False
红旗H9,红旗,轿车,2023-05-31,180,2022-12-03,2022-06-06,5,18,0.3771428571428571,0.4765652557319224,-0.09942239858906526,0.0,5,18,4.459999999999999,4.444444444444445,0.015555555555554434,True,False,,,none,False
红旗H9,红旗,轿车,2023-06-30,180,2023-01-02,2022-07-06,5,15,0.3771428571428571,0.4909259259259259,-0.11378306878306876,0.0,5,15,4.459999999999999,4.44,0.019999999999998685,True,False,,,none,False
红旗H9,红旗,轿车,2023-07-31,180,2023-02-02,2022-08-06,5,11,0.3771428571428571,0.43459595959595954,-0.05745310245310242,0.0,5,11,4.459999999999999,4.3999999999999995,0.05999999999999961,True,False,,,none,False
红旗H9,红旗,轿车,2023-08-31,180,2023-03-05,2022-09-06,5,11,0.4238095238095238,0.4527777777777777,-0.02896825396825392,0.0,5,11,4.38,4.409090909090909,-0.029090909090909278,True,False,,,none,False
红旗H9,红旗,轿车,2023-09-30,180,2023-04-04,2022-10-06,3,10,0.373015873015873,0.5380555555555555,-0.1650396825396825,0.0,3,10,4.466666666666666,4.33,0.13666666666666583,False,False,,,none,False
红旗H9,红旗,轿车,2023-10-31,180,2023-05-05,2022-11-06,2,6,0.4166666666666667,0.5021164021164021,-0.08544973544973539,0.0,2,6,4.3,4.4,-0.10000000000000053,False,False,,,none,False
红旗H9,红旗,轿车,2023-11-30,180,2023-06-04,2022-12-06,3,5,0.45555555555555555,0.3771428571428571,0.07841269841269843,0.0,3,5,4.3,4.459999999999999,-0.15999999999999925,False,False,,,none,False
红旗H9,红旗,轿车,2023-12-31,180,2023-07-05,2023-01-06,3,5,0.45555555555555555,0.3771428571428571,0.07841269841269843,0.0,3,5,4.3,4.459999999999999,-0.15999999999999925,False,False,,,none,False
红旗H9,红旗,轿车,2024-01-31,180,2023-08-05,2023-02-06,3,5,0.45555555555555555,0.3771428571428571,0.07841269841269843,0.0,3,5,4.3,4.459999999999999,-0.15999999999999925,False,False,,,none,False
红旗H9,红旗,轿车,2024-02-29,180,2023-09-03,2023-03-07,2,5,0.26666666666666666,0.4238095238095238,-0.15714285714285714,0.0,2,5,4.45,4.38,0.07000000000000028,False,False,,,none,False
红旗H9,红旗,轿车,2024-03-31,180,2023-10-04,2023-04-07,3,3,0.273015873015873,0.373015873015873,-0.10000000000000003,0.0,3,3,4.5,4.466666666666666,0.0333333333333341,False,False,,,none,False
红旗H9,红旗,轿车,2024-04-30,180,2023-11-03,2023-05-07,3,2,0.273015873015873,0.4166666666666667,-0.1436507936507937,0.0,3,2,4.5,4.3,0.20000000000000018,False,False,,,none,False
红旗H9,红旗,轿车,2024-05-31,180,2023-12-04,2023-06-07,1,3,0.2857142857142857,0.45555555555555555,-0.16984126984126985,0.0,1,3,4.6,4.3,0.2999999999999998,False,False,,,none,False
红旗H9,红旗,轿车,2024-06-30,180,2024-01-03,2023-07-07,1,3,0.2857142857142857,0.45555555555555555,-0.16984126984126985,0.0,1,3,4.6,4.3,0.2999999999999998,False,False,,,none,False
红旗H9,红旗,轿车,2024-07-31,180,2024-02-03,2023-08-07,2,3,0.34285714285714286,0.45555555555555555,-0.11269841269841269,0.0,2,3,4.3,4.3,0.0,False,False,,,none,False
红旗H9,红旗,轿车,2024-08-31,180,2024-03-05,2023-09-07,2,2,0.34285714285714286,0.26666666666666666,0.0761904761904762,0.0,2,2,4.3,4.45,-0.15000000000000036,False,False,,,none,False
红旗H9,红旗,轿车,2024-09-30,180,2024-04-04,2023-10-07,1,3,0.4,0.273015873015873,0.12698412698412703,0.0,1,3,4.0,4.5,-0.5,False,False,,,none,False
红旗H9,红旗,轿车,2024-10-31,180,2024-05-05,2023-11-07,1,3,0.4,0.273015873015873,0.12698412698412703,0.0,1,3,4.0,4.5,-0.5,False,False,,,none,False
红旗H9,红旗,轿车,2024-11-30,180,2024-06-04,2023-12-07,1,1,0.4,0.2857142857142857,0.11428571428571432,0.0,1,1,4.0,4.6,-0.5999999999999996,False,False,,,none,False
红旗H9,红旗,轿车,2024-12-31,180,2024-07-05,2024-01-07,1,2,0.5,0.34285714285714286,0.15714285714285714,0.0,1,2,4.4,4.3,0.10000000000000053,False,False,,,none,False
红旗H9,红旗,轿车,2025-01-31,180,2024-08-05,2024-02-07,1,2,0.5,0.34285714285714286,0.15714285714285714,0.0,1,2,4.4,4.3,0.10000000000000053,False,False,,,none,False
红旗H9,红旗,轿车,2025-02-28,180,2024-09-02,2024-03-06,1,2,0.5,0.34285714285714286,0.15714285714285714,0.0,1,2,4.4,4.3,0.10000000000000053,False,False,,,none,False
红旗H9,红旗,轿车,2025-03-31,180,2024-10-03,2024-04-06,1,1,0.5,0.4,0.09999999999999998,0.0,1,1,4.4,4.0,0.40000000000000036,False,False,,,none,False
红旗H9,红旗,轿车,2025-04-30,180,2024-11-02,2024-05-06,1,1,0.5,0.4,0.09999999999999998,0.0,1,1,4.4,4.0,0.40000000000000036,False,False,,,none,False
红旗H9,红旗,轿车,2025-05-31,180,2024-12-03,2024-06-06,1,1,0.5,0.4,0.09999999999999998,0.0,1,1,4.4,4.0,0.40000000000000036,False,False,,,none,False
红旗H9,红旗,轿车,2025-06-30,180,2025-01-02,2024-07-06,0,1,,0.5,,,0,1,,4.4,,False,False,,,none,False
红旗H9,红旗,轿车,2025-07-31,180,2025-02-02,2024-08-06,0,1,,0.5,,,0,1,,4.4,,False,False,,,none,False
红旗H9,红旗,轿车,2025-08-31,180,2025-03-05,2024-09-06,0,1,,0.5,,,0,1,,4.4,,False,False,,,none,False
红旗H9,红旗,轿车,2025-09-30,180,2025-04-04,2024-10-06,1,1,0.0,0.5,-0.5,0.0,1,1,4.2,4.4,-0.20000000000000018,False,False,,,none,False
红旗H9,红旗,轿车,2025-10-31,180,2025-05-05,2024-11-06,1,1,0.0,0.5,-0.5,0.0,1,1,4.2,4.4,-0.20000000000000018,False,False,,,none,False
红旗H9,红旗,轿车,2025-11-30,180,2025-06-04,2024-12-06,2,1,0.1,0.5,-0.4,0.0,2,1,4.6,4.4,0.1999999999999993,False,False,,,none,False
红旗H9,红旗,轿车,2025-12-31,180,2025-07-05,2025-01-06,2,0,0.1,,,0.0,2,0,4.6,,,False,False,,,none,False
红旗H9,红旗,轿车,2026-01-31,180,2025-08-05,2025-02-06,2,0,0.1,,,0.0,2,0,4.6,,,False,False,,,none,False
红旗H9,红旗,轿车,2026-02-28,180,2025-09-02,2025-03-06,2,0,0.1,,,0.0,2,0,4.6,,,False,False,,,none,False
红旗H9,红旗,轿车,2026-03-31,180,2025-10-03,2025-04-06,2,1,0.6,0.0,0.6,0.0,2,1,4.55,4.2,0.34999999999999964,False,False,,,none,False
红旗H9,红旗,轿车,2026-04-30,180,2025-11-02,2025-05-06,4,1,0.5291666666666667,0.0,0.5291666666666667,0.0,4,1,4.475,4.2,0.27499999999999947,False,False,,,none,False
红旗H9,红旗,轿车,2026-05-31,180,2025-12-03,2025-06-06,3,2,0.6388888888888888,0.1,0.5388888888888889,0.0,3,2,4.3,4.6,-0.2999999999999998,False,False,,,none,False
红旗H9,红旗,轿车,2026-06-30,180,2026-01-02,2025-07-06,4,2,0.7291666666666666,0.1,0.6291666666666667,0.0,4,2,4.475,4.6,-0.125,False,False,,,none,False
红旗H9,红旗,轿车,2026-07-31,180,2026-02-02,2025-08-06,4,2,0.7291666666666666,0.1,0.6291666666666667,0.0,4,2,4.475,4.6,-0.125,False,False,,,none,False
红旗HQ9,红旗,MPV,2022-09-30,180,2022-04-04,2021-10-06,3,0,0.8194444444444445,,,0.0,3,0,4.133333333333333,,,False,False,,,none,False
红旗HQ9,红旗,MPV,2022-10-31,180,2022-05-05,2021-11-06,8,0,0.7457837301587302,,,0.0,8,0,4.0875,,,False,False,,,none,False
红旗HQ9,红旗,MPV,2022-11-30,180,2022-06-04,2021-12-06,8,0,0.7457837301587302,,,0.0,8,0,4.0875,,,False,False,,,none,False
红旗HQ9,红旗,MPV,2022-12-31,180,2022-07-05,2022-01-06,10,0,0.7516269841269841,,,0.0,10,0,4.1000000000000005,,,False,False,,,none,False
红旗HQ9,红旗,MPV,2023-01-31,180,2022-08-05,2022-02-06,11,0,0.6605699855699856,,,0.09090909090909091,11,0,4.10909090909091,,,False,False,,,none,False
红旗HQ9,红旗,MPV,2023-02-28,180,2022-09-02,2022-03-06,12,0,0.6888558201058202,,,0.08333333333333333,12,0,4.1000000000000005,,,False,False,,,none,False
红旗HQ9,红旗,MPV,2023-03-31,180,2022-10-03,2022-04-06,13,3,0.6753968253968254,0.8194444444444445,-0.1440476190476191,0.07692307692307693,13,3,4.223076923076923,4.133333333333333,0.08974358974359031,False,False,,,none,False
红旗HQ9,红旗,MPV,2023-04-30,180,2022-11-02,2022-05-06,9,8,0.5858024691358025,0.7457837301587302,-0.15998126102292776,0.1111111111111111,9,8,4.266666666666667,4.0875,0.17916666666666625,True,False,,,none,False
红旗HQ9,红旗,MPV,2023-05-31,180,2022-12-03,2022-06-06,8,9,0.5590277777777778,0.7518077601410935,-0.19277998236331573,0.125,8,9,4.3375,4.044444444444445,0.2930555555555552,True,False,,,none,False
红旗HQ9,红旗,MPV,2023-06-30,180,2023-01-02,2022-07-06,9,10,0.5246913580246914,0.7516269841269841,-0.2269356261022928,0.1111111111111111,9,10,4.211111111111111,4.1000000000000005,0.11111111111111072,True,False,,,none,False
红旗HQ9,红旗,MPV,2023-07-31,180,2023-02-02,2022-08-06,9,11,0.478395061728395,0.6605699855699856,-0.18217492384159056,0.1111111111111111,9,11,4.0888888888888895,4.10909090909091,-0.020202020202020776,True,False,,,none,False
红旗HQ9,红旗,MPV,2023-08-31,180,2023-03-05,2022-09-06,8,12,0.4131944444444445,0.6888558201058202,-0.2756613756613758,0.125,8,12,4.1,4.1000000000000005,-8.881784197001252e-16,True,False,,,none,False
红旗HQ9,红旗,MPV,2023-09-30,180,2023-04-04,2022-10-06,5,14,0.11666666666666667,0.6271541950113378,-0.5104875283446711,0.2,5,14,4.0200000000000005,4.192857142857142,-0.1728571428571417,True,False,,,none,False
红旗HQ9,红旗,MPV,2023-10-31,180,2023-05-05,2022-11-06,5,9,0.11666666666666667,0.5858024691358025,-0.4691358024691358,0.2,5,9,4.0200000000000005,4.266666666666667,-0.24666666666666615,True,False,,,none,False
红旗HQ9,红旗,MPV,2023-11-30,180,2023-06-04,2022-12-06,5,8,0.11666666666666667,0.5590277777777778,-0.4423611111111111,0.2,5,8,4.0200000000000005,4.3375,-0.3174999999999999,True,False,,,none,False
红旗HQ9,红旗,MPV,2023-12-31,180,2023-07-05,2023-01-06,3,9,-0.13888888888888887,0.5246913580246914,-0.6635802469135802,0.3333333333333333,3,9,4.1000000000000005,4.211111111111111,-0.11111111111111072,False,False,,,none,False
红旗HQ9,红旗,MPV,2024-01-31,180,2023-08-05,2023-02-06,2,9,0.125,0.478395061728395,-0.353395061728395,0.0,2,9,4.6,4.0888888888888895,0.5111111111111102,False,False,,,none,False
红旗HQ9,红旗,MPV,2024-02-29,180,2023-09-03,2023-03-07,2,8,0.125,0.4131944444444445,-0.2881944444444445,0.0,2,8,4.6,4.1,0.5,False,False,,,none,False
红旗HQ9,红旗,MPV,2024-03-31,180,2023-10-04,2023-04-07,0,5,,0.11666666666666667,,,0,5,,4.0200000000000005,,False,False,,,none,False
红旗HQ9,红旗,MPV,2024-04-30,180,2023-11-03,2023-05-07,0,5,,0.11666666666666667,,,0,5,,4.0200000000000005,,False,False,,,none,False
红旗HQ9,红旗,MPV,2024-05-31,180,2023-12-04,2023-06-07,0,5,,0.11666666666666667,,,0,5,,4.0200000000000005,,False,False,,,none,False
红旗HQ9,红旗,MPV,2024-06-30,180,2024-01-03,2023-07-07,0,2,,0.125,,,0,2,,4.6,,False,False,,,none,False
红旗HQ9,红旗,MPV,2024-07-31,180,2024-02-03,2023-08-07,0,2,,0.125,,,0,2,,4.6,,False,False,,,none,False
红旗HQ9,红旗,MPV,2024-08-31,180,2024-03-05,2023-09-07,1,0,0.25,,,0.0,1,0,4.6,,,False,False,,,none,False
红旗HQ9,红旗,MPV,2024-09-30,180,2024-04-04,2023-10-07,1,0,0.25,,,0.0,1,0,4.6,,,False,False,,,none,False
红旗HQ9,红旗,MPV,2024-10-31,180,2024-05-05,2023-11-07,1,0,0.25,,,0.0,1,0,4.6,,,False,False,,,none,False
红旗HQ9,红旗,MPV,2024-11-30,180,2024-06-04,2023-12-07,1,0,0.25,,,0.0,1,0,4.6,,,False,False,,,none,False
红旗HQ9,红旗,MPV,2024-12-31,180,2024-07-05,2024-01-07,1,0,0.25,,,0.0,1,0,4.6,,,False,False,,,none,False
红旗HQ9,红旗,MPV,2025-01-31,180,2024-08-05,2024-02-07,1,0,0.25,,,0.0,1,0,4.6,,,False,False,,,none,False
红旗HQ9,红旗,MPV,2025-02-28,180,2024-09-02,2024-03-06,0,1,,0.25,,,0,1,,4.6,,False,False,,,none,False
红旗HQ9,红旗,MPV,2025-03-31,180,2024-10-03,2024-04-06,0,1,,0.25,,,0,1,,4.6,,False,False,,,none,False
红旗HQ9,红旗,MPV,2025-04-30,180,2024-11-02,2024-05-06,0,1,,0.25,,,0,1,,4.6,,False,False,,,none,False
红旗HQ9,红旗,MPV,2025-05-31,180,2024-12-03,2024-06-06,0,1,,0.25,,,0,1,,4.6,,False,False,,,none,False
红旗HQ9,红旗,MPV,2025-06-30,180,2025-01-02,2024-07-06,0,1,,0.25,,,0,1,,4.6,,False,False,,,none,False
红旗HQ9,红旗,MPV,2025-07-31,180,2025-02-02,2024-08-06,0,1,,0.25,,,0,1,,4.6,,False,False,,,none,False
红旗HQ9,红旗,MPV,2026-01-31,180,2025-08-05,2025-02-06,1,0,1.0,,,0.0,1,0,4.6,,,False,False,,,none,False
红旗HQ9,红旗,MPV,2026-02-28,180,2025-09-02,2025-03-06,1,0,1.0,,,0.0,1,0,4.6,,,False,False,,,none,False
红旗HQ9,红旗,MPV,2026-03-31,180,2025-10-03,2025-04-06,1,0,1.0,,,0.0,1,0,4.6,,,False,False,,,none,False
红旗HQ9,红旗,MPV,2026-04-30,180,2025-11-02,2025-05-06,1,0,1.0,,,0.0,1,0,4.6,,,False,False,,,none,False
红旗HQ9,红旗,MPV,2026-05-31,180,2025-12-03,2025-06-06,1,0,1.0,,,0.0,1,0,4.6,,,False,False,,,none,False
红旗HQ9,红旗,MPV,2026-06-30,180,2026-01-02,2025-07-06,1,0,1.0,,,0.0,1,0,4.6,,,False,False,,,none,False
红旗HQ9,红旗,MPV,2026-07-31,180,2026-02-02,2025-08-06,0,1,,1.0,,,0,1,,4.6,,False,False,,,none,False
红旗HS3,红旗,SUV,2023-07-31,180,2023-02-02,2022-08-06,5,0,0.6877777777777777,,,0.0,5,0,3.9799999999999995,,,False,False,,,none,False
红旗HS3,红旗,SUV,2023-08-31,180,2023-03-05,2022-09-06,6,0,0.6445767195767195,,,0.0,6,0,3.933333333333333,,,False,False,,,none,False
红旗HS3,红旗,SUV,2023-09-30,180,2023-04-04,2022-10-06,7,0,0.5882086167800453,,,0.0,7,0,4.0,,,False,False,,,none,False
红旗HS3,红旗,SUV,2023-10-31,180,2023-05-05,2022-11-06,8,0,0.5303075396825396,,,0.0,8,0,4.0,,,False,False,,,none,False
红旗HS3,红旗,SUV,2023-11-30,180,2023-06-04,2022-12-06,11,0,0.3256132756132756,,,0.18181818181818182,11,0,4.118181818181818,,,False,False,,,none,False
红旗HS3,红旗,SUV,2023-12-31,180,2023-07-05,2023-01-06,13,0,0.2947496947496947,,,0.15384615384615385,13,0,4.161538461538462,,,False,False,,,none,False
红旗HS3,红旗,SUV,2024-01-31,180,2023-08-05,2023-02-06,15,5,0.12619047619047616,0.6877777777777777,-0.5615873015873015,0.26666666666666666,15,5,4.253333333333333,3.9799999999999995,0.27333333333333343,True,False,,,none,False
红旗HS3,红旗,SUV,2024-02-29,180,2023-09-03,2023-03-07,17,6,0.09397759103641457,0.6445767195767195,-0.5505991285403049,0.29411764705882354,17,6,4.264705882352941,3.933333333333333,0.331372549019608,True,False,,,none,False
红旗HS3,红旗,SUV,2024-03-31,180,2023-10-04,2023-04-07,20,7,0.10607142857142855,0.5882086167800453,-0.4821371882086168,0.35,20,7,4.325000000000001,4.0,0.32500000000000107,True,False,,,none,False
红旗HS3,红旗,SUV,2024-04-30,180,2023-11-03,2023-05-07,21,8,0.08713151927437643,0.5303075396825396,-0.4431760204081632,0.38095238095238093,21,8,4.347619047619048,4.0,0.34761904761904816,True,False,,,none,False
红旗HS3,红旗,SUV,2024-05-31,180,2023-12-04,2023-06-07,21,11,0.10272108843537417,0.3256132756132756,-0.2228921871779014,0.3333333333333333,21,11,4.242857142857143,4.118181818181818,0.12467532467532472,True,False,,,none,False
红旗HS3,红旗,SUV,2024-06-30,180,2024-01-03,2023-07-07,23,13,0.05031055900621118,0.2947496947496947,-0.24443913574348353,0.34782608695652173,23,13,4.22608695652174,4.161538461538462,0.06454849498327775,True,False,,,none,False
红旗HS3,红旗,SUV,2024-07-31,180,2024-02-03,2023-08-07,18,16,0.09788359788359788,0.10580357142857141,-0.007919973544973535,0.2777777777777778,18,16,4.255555555555556,4.25625,-0.0006944444444432207,True,False,,,none,False
红旗HS3,红旗,SUV,2024-08-31,180,2024-03-05,2023-09-07,16,17,0.08928571428571429,0.09397759103641457,-0.004691876750700277,0.3125,16,17,4.28125,4.264705882352941,0.016544117647058876,True,False,,,none,False
红旗HS3,红旗,SUV,2024-09-30,180,2024-04-04,2023-10-07,14,20,0.0824829931972789,0.10607142857142855,-0.023588435374149647,0.21428571428571427,14,20,4.2,4.325000000000001,-0.1250000000000009,True,False,,,none,False
红旗HS3,红旗,SUV,2024-10-31,180,2024-05-05,2023-11-07,12,21,0.04067460317460316,0.06899092970521543,-0.028316326530612272,0.25,12,21,4.175,4.328571428571429,-0.15357142857142936,True,False,,,none,False
红旗HS3,红旗,SUV,2024-11-30,180,2024-06-04,2023-12-07,11,21,0.16558441558441556,0.10272108843537417,0.06286332714904139,0.18181818181818182,11,21,4.318181818181818,4.242857142857143,0.07532467532467546,True,False,,,none,False
红旗HS3,红旗,SUV,2024-12-31,180,2024-07-05,2024-01-07,7,24,0.39115646258503395,0.0621031746031746,0.32905328798185934,0.14285714285714285,7,24,4.257142857142858,4.233333333333333,0.023809523809524613,True,False,,,none,False
红旗HS3,红旗,SUV,2025-01-31,180,2024-08-05,2024-02-07,6,18,0.2685185185185185,0.09788359788359788,0.1706349206349206,0.16666666666666666,6,18,4.25,4.255555555555556,-0.005555555555556424,True,False,,,none,False
红旗HS3,红旗,SUV,2025-02-28,180,2024-09-02,2024-03-06,7,14,0.37301587301587297,0.09013605442176868,0.28287981859410427,0.14285714285714285,7,14,4.3428571428571425,4.264285714285714,0.07857142857142829,True,False,,,none,False
红旗HS3,红旗,SUV,2025-03-31,180,2024-10-03,2024-04-06,5,14,0.4222222222222222,0.0824829931972789,0.3397392290249433,0.2,5,14,4.339999999999999,4.2,0.1399999999999988,True,False,,,none,False
红旗HS3,红旗,SUV,2025-04-30,180,2024-11-02,2024-05-06,4,12,0.6527777777777777,0.04067460317460316,0.6121031746031745,0.0,4,12,4.475,4.175,0.2999999999999998,False,False,,,none,False
红旗HS3,红旗,SUV,2025-05-31,180,2024-12-03,2024-06-06,4,11,0.6646825396825397,0.16558441558441556,0.4990981240981241,0.0,4,11,4.45,4.318181818181818,0.13181818181818183,False,False,,,none,False
红旗HS3,红旗,SUV,2025-06-30,180,2025-01-02,2024-07-06,3,8,0.7047619047619048,0.3978174603174603,0.3069444444444445,0.0,3,8,4.566666666666667,4.3,0.2666666666666675,False,False,,,none,False
红旗HS3,红旗,SUV,2025-07-31,180,2025-02-02,2024-08-06,6,6,0.6023809523809524,0.2685185185185185,0.33386243386243386,0.0,6,6,4.666666666666667,4.25,0.41666666666666696,True,False,,,none,False
红旗HS3,红旗,SUV,2025-08-31,180,2025-03-05,2024-09-06,7,7,0.2782312925170068,0.37301587301587297,-0.09478458049886618,0.14285714285714285,7,7,4.642857142857143,4.3428571428571425,0.3000000000000007,True,False,,,none,False
红旗HS3,红旗,SUV,2025-09-30,180,2025-04-04,2024-10-06,8,5,0.11845238095238095,0.4222222222222222,-0.3037698412698413,0.25,8,5,4.625,4.339999999999999,0.28500000000000103,True,False,,,none,False
红旗HS3,红旗,SUV,2025-10-31,180,2025-05-05,2024-11-06,9,5,0.10925925925925924,0.665079365079365,-0.5558201058201058,0.3333333333333333,9,5,4.511111111111111,4.52,-0.008888888888888502,True,False,,,none,False
红旗HS3,红旗,SUV,2025-11-30,180,2025-06-04,2024-12-06,9,4,0.10925925925925924,0.6646825396825397,-0.5554232804232804,0.3333333333333333,9,4,4.511111111111111,4.45,0.061111111111110894,False,False,,,none,False
红旗HS3,红旗,SUV,2025-12-31,180,2025-07-05,2025-01-06,10,3,0.033333333333333326,0.7047619047619048,-0.6714285714285715,0.4,10,3,4.51,4.566666666666667,-0.05666666666666753,False,False,,,none,False
红旗HS3,红旗,SUV,2026-01-31,180,2025-08-05,2025-02-06,9,6,-0.0851851851851852,0.6023809523809524,-0.6875661375661375,0.5555555555555556,9,6,4.388888888888889,4.666666666666667,-0.2777777777777777,True,False,,,none,False
红旗HS3,红旗,SUV,2026-02-28,180,2025-09-02,2025-03-06,10,7,0.01857142857142856,0.2782312925170068,-0.2596598639455782,0.4,10,7,4.1899999999999995,4.642857142857143,-0.45285714285714374,True,False,,,none,False
红旗HS3,红旗,SUV,2026-03-31,180,2025-10-03,2025-04-06,13,8,0.3347985347985348,0.11845238095238095,0.21634615384615383,0.23076923076923078,13,8,4.299999999999999,4.625,-0.32500000000000107,True,False,,,none,False
红旗HS3,红旗,SUV,2026-04-30,180,2025-11-02,2025-05-06,14,9,0.2930272108843538,0.10925925925925924,0.18376795162509457,0.2857142857142857,14,9,4.328571428571428,4.511111111111111,-0.18253968253968278,True,False,,,none,False
红旗HS3,红旗,SUV,2026-05-31,180,2025-12-03,2025-06-06,17,8,0.3638655462184874,0.07291666666666666,0.2909488795518207,0.23529411764705882,17,8,4.405882352941176,4.5625,-0.15661764705882408,True,False,,,none,False
红旗HS3,红旗,SUV,2026-06-30,180,2026-01-02,2025-07-06,16,10,0.44687499999999997,0.033333333333333326,0.41354166666666664,0.1875,16,10,4.39375,4.51,-0.11624999999999996,True,False,,,none,False
红旗HS3,红旗,SUV,2026-07-31,180,2026-02-02,2025-08-06,14,9,0.48214285714285715,-0.0851851851851852,0.5673280423280423,0.14285714285714285,14,9,4.4,4.388888888888889,0.011111111111111072,True,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2024-10-31,180,2024-05-05,2023-11-07,4,0,0.375,,,0.25,4,0,4.0,,,False,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2024-11-30,180,2024-06-04,2023-12-07,12,0,0.061243386243386266,,,0.4166666666666667,12,0,3.9833333333333343,,,False,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2024-12-31,180,2024-07-05,2024-01-07,17,0,0.10919701213818864,,,0.4117647058823529,17,0,3.9823529411764698,,,False,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2025-01-31,180,2024-08-05,2024-02-07,19,0,0.1327903091060986,,,0.3684210526315789,19,0,4.026315789473683,,,False,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2025-02-28,180,2024-09-02,2024-03-06,20,0,0.12615079365079368,,,0.35,20,0,3.999999999999999,,,False,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2025-03-31,180,2024-10-03,2024-04-06,20,0,0.12615079365079368,,,0.35,20,0,3.999999999999999,,,False,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2025-04-30,180,2024-11-02,2024-05-06,18,4,0.07469135802469136,0.375,-0.30030864197530865,0.3888888888888889,18,4,3.9777777777777774,4.0,-0.022222222222222587,False,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2025-05-31,180,2024-12-03,2024-06-06,10,13,0.18238095238095237,0.1004884004884005,0.08189255189255186,0.3,10,13,4.01,3.953846153846155,0.05615384615384489,True,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2025-06-30,180,2025-01-02,2024-07-06,7,18,0.18197278911564624,0.14016754850088187,0.04180524061476437,0.14285714285714285,7,18,3.914285714285714,4.027777777777777,-0.11349206349206264,True,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2025-07-31,180,2025-02-02,2024-08-06,10,19,0.18571428571428572,0.1327903091060986,0.05292397660818712,0.2,10,19,4.02,4.026315789473683,-0.0063157894736836084,True,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2025-08-31,180,2025-03-05,2024-09-06,12,20,0.34920634920634913,0.12615079365079368,0.22305555555555545,0.16666666666666666,12,20,4.133333333333334,3.999999999999999,0.13333333333333464,True,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2025-09-30,180,2025-04-04,2024-10-06,16,20,0.3577380952380952,0.12615079365079368,0.2315873015873015,0.125,16,20,4.0375,3.999999999999999,0.03750000000000053,True,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2025-10-31,180,2025-05-05,2024-11-06,19,18,0.3983709273182957,0.07469135802469136,0.32367956929360436,0.10526315789473684,19,18,4.110526315789474,3.9777777777777774,0.1327485380116964,True,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2025-11-30,180,2025-06-04,2024-12-06,25,10,0.3206666666666667,0.18238095238095237,0.13828571428571435,0.2,25,10,4.192,4.01,0.18200000000000038,True,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2025-12-31,180,2025-07-05,2025-01-06,30,8,0.3322222222222223,0.20089285714285712,0.13132936507936518,0.2,30,8,4.216666666666667,3.9625,0.2541666666666669,True,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2026-01-31,180,2025-08-05,2025-02-06,32,10,0.36302083333333335,0.18571428571428572,0.17730654761904763,0.1875,32,10,4.268750000000001,4.02,0.24875000000000114,True,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2026-02-28,180,2025-09-02,2025-03-06,31,13,0.2994623655913978,0.3684981684981684,-0.06903580290677058,0.22580645161290322,31,13,4.2612903225806456,4.092307692307693,0.16898263027295268,True,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2026-03-31,180,2025-10-03,2025-04-06,29,16,0.32241379310344825,0.37336309523809524,-0.05094930213464699,0.2413793103448276,29,16,4.3068965517241375,4.05,0.2568965517241377,True,False,,,none,False
红旗HS3 PHEV,红旗,SUV,2026-04-30,180,2025-11-02,2025-05-06,32,19,0.3029513888888889,0.3983709273182957,-0.09541953842940681,0.28125,32,19,4.4,4.110526315789474,0.28947368421052655,True,False,,,none,False
