series_id,series_name,brand,category,in_model_cohort,row_months,raw_positive_months,repaired_positive_months,raw_first_positive_date,raw_last_positive_date,repaired_first_positive_date,repaired_last_positive_date,prelaunch_zero_months,internal_zero_months,longest_internal_zero_run,trailing_zero_months,raw_train_positive_months,raw_test_sales,repaired_test_sales,test_sales_delta,reference_avg_12_before_raw_cutoff,audit_status,current_modeling_action,evidence_url,status_note,flag_never_positive,flag_no_positive_in_training,flag_all_zero_raw_test,flag_all_zero_repaired_test,flag_internal_gap_ge3,flag_recent_trailing_cutoff,flag_high_volume_cutoff,verification_priority,risk_score,verification_reason
20934,本田UR-V,本田,SUV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,990,990,0,221.91666666666666,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
11382,本田XR-V,本田,SUV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,1813,1813,0,301.75,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
27421,极氪001,极氪,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,15002,15002,0,3204.8333333333335,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
28991,极氪009,极氪,MPV,True,54,41,41,2023-02-01,2026-06-01,2023-02-01,2026-06-01,13,0,0,0,29,7086,7086,0,1276.3333333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30094,极狐 阿尔法S5,ARCFOX极狐,轿车,True,54,30,30,2024-01-01,2026-06-01,2024-01-01,2026-06-01,24,0,0,0,18,21457,21457,0,2955.8333333333335,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
29431,极狐考拉,ARCFOX极狐,MPV,True,54,35,35,2023-08-01,2026-06-01,2023-08-01,2026-06-01,19,0,0,0,23,764,764,0,612.75,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
28261,林肯Z,林肯,轿车,True,54,50,50,2022-05-01,2026-06-01,2022-05-01,2026-06-01,4,0,0,0,38,5483,5483,0,1157.5,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
20545,标致4008,标致,SUV,True,54,52,52,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,2,1,0,41,258,258,0,62.916666666666664,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
4447,标致408,标致,轿车,True,54,53,53,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,1,1,0,41,4459,4459,0,684.5833333333334,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
28881,标致408X,标致,轿车,True,54,39,39,2023-03-01,2026-06-01,2023-03-01,2026-06-01,14,1,1,0,27,165,165,0,34.75,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
21224,标致5008,标致,SUV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,814,814,0,146.66666666666666,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
4715,标致508,标致,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,719,719,0,129.41666666666666,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
28711,格瑞维亚,丰田,MPV,True,54,43,43,2022-12-01,2026-06-01,2022-12-01,2026-06-01,11,0,0,0,31,18067,18067,0,4591.0,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
26572,欧拉好猫,欧拉,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,4757,4757,0,2236.25,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
7739,欧诺S,长安凯程,MPV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,3138,3138,0,692.0833333333334,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30914,比亚迪M9,比亚迪,MPV,True,54,10,10,2025-09-01,2026-06-01,2025-09-01,2026-06-01,44,0,0,0,0,51,51,0,26.0,unreviewed,not_reviewed,,,False,True,False,False,False,False,False,low,0,no prioritized anomaly
30728,比亚迪e7,比亚迪,轿车,True,54,13,13,2025-06-01,2026-06-01,2025-06-01,2026-06-01,41,0,0,0,1,11747,11747,0,2062.5833333333335,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
27035,比亚迪e9,比亚迪,轿车,True,54,5,5,2026-02-01,2026-06-01,2026-02-01,2026-06-01,49,0,0,0,0,159,159,0,13.25,unreviewed,not_reviewed,,,False,True,False,False,False,False,False,low,0,no prioritized anomaly
25611,汉,比亚迪,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,17279,17279,0,5301.25,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30117,江淮QX PHEV,江淮,SUV,True,54,33,33,2023-09-01,2026-06-01,2023-09-01,2026-06-01,20,1,1,0,22,19,19,0,13.5,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30196,沃尔沃EM90,沃尔沃,MPV,True,54,25,25,2024-06-01,2026-06-01,2024-06-01,2026-06-01,29,0,0,0,13,116,116,0,58.833333333333336,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
31183,沃尔沃ES90,沃尔沃,轿车,True,54,2,2,2026-05-01,2026-06-01,2026-05-01,2026-06-01,52,0,0,0,0,50,50,0,4.166666666666667,unreviewed,not_reviewed,,,False,True,False,False,False,False,False,low,0,no prioritized anomaly
9767,沃尔沃S60,沃尔沃,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,13165,13165,0,2176.3333333333335,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
20543,沃尔沃S90,沃尔沃,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,5771,5771,0,1318.0833333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
22513,沃尔沃S90新能源,沃尔沃,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,142,142,0,125.5,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30704,海狮05EV,比亚迪,SUV,True,54,16,16,2025-03-01,2026-06-01,2025-03-01,2026-06-01,38,0,0,0,4,27984,27984,0,6840.5,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30836,海狮06EV,比亚迪,SUV,True,54,12,12,2025-07-01,2026-06-01,2025-07-01,2026-06-01,42,0,0,0,0,63270,63270,0,12817.666666666666,unreviewed,not_reviewed,,,False,True,False,False,False,False,False,low,0,no prioritized anomaly
30273,海狮07EV,比亚迪,SUV,True,54,26,26,2024-05-01,2026-06-01,2024-05-01,2026-06-01,28,0,0,0,14,977,977,0,747.4166666666666,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
27496,海豚,比亚迪,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,69113,69113,0,13894.666666666666,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
28011,海豹,比亚迪,轿车,True,54,47,47,2022-08-01,2026-06-01,2022-08-01,2026-06-01,7,0,0,0,35,431,431,0,175.66666666666666,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30374,海豹06DM-i,比亚迪,轿车,True,54,26,26,2024-05-01,2026-06-01,2024-05-01,2026-06-01,28,0,0,0,14,31561,31561,0,8737.25,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30794,海豹06EV,比亚迪,轿车,True,54,13,13,2025-06-01,2026-06-01,2025-06-01,2026-06-01,41,0,0,0,1,23838,23838,0,6254.75,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30439,海豹06GT,比亚迪,轿车,True,54,21,21,2024-10-01,2026-06-01,2024-10-01,2026-06-01,33,0,0,0,9,12731,12731,0,2486.5,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
29582,海豹07DM-i,比亚迪,轿车,True,54,34,34,2023-09-01,2026-06-01,2023-09-01,2026-06-01,20,0,0,0,22,2967,2967,0,999.75,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
31123,海豹07EV,比亚迪,轿车,True,54,3,3,2026-04-01,2026-06-01,2026-04-01,2026-06-01,51,0,0,0,0,1873,1873,0,156.08333333333334,unreviewed,not_reviewed,,,False,True,False,False,False,False,False,low,0,no prioritized anomaly
28871,海鸥,比亚迪,轿车,True,54,38,38,2023-05-01,2026-06-01,2023-05-01,2026-06-01,16,0,0,0,26,55105,55105,0,15929.083333333334,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30944,深蓝L06,深蓝汽车,轿车,True,54,9,9,2025-10-01,2026-06-01,2025-10-01,2026-06-01,45,0,0,0,0,28405,28405,0,3050.3333333333335,unreviewed,not_reviewed,,,False,True,False,False,False,False,False,low,0,no prioritized anomaly
30463,深蓝L07,深蓝汽车,轿车,True,54,22,22,2024-09-01,2026-06-01,2024-09-01,2026-06-01,32,0,0,0,10,4389,4389,0,1317.8333333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
27941,深蓝SL03,深蓝汽车,轿车,True,54,47,47,2022-08-01,2026-06-01,2022-08-01,2026-06-01,7,0,0,0,35,1575,1575,0,789.8333333333334,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30202,灵悉L,灵悉,轿车,True,54,22,22,2024-09-01,2026-06-01,2024-09-01,2026-06-01,32,0,0,0,10,214,214,0,276.25,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
21624,焕驰,起亚,轿车,True,54,52,52,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,2,1,0,42,10,10,0,8.833333333333334,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30346,爱跑,江淮钇为,轿车,True,54,30,30,2024-01-01,2026-06-01,2024-01-01,2026-06-01,24,0,0,0,18,59,59,0,82.33333333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
28996,狮铂拓界,起亚,SUV,True,54,45,45,2022-10-01,2026-06-01,2022-10-01,2026-06-01,9,0,0,0,33,5151,5151,0,1209.0833333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
28995,理想MEGA,理想汽车,MPV,True,54,28,28,2024-03-01,2026-06-01,2024-03-01,2026-06-01,26,0,0,0,16,2843,2843,0,1298.25,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
14373,瑞虎3x,奇瑞,SUV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,4529,4529,0,1219.25,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
22103,瑞虎5x,奇瑞,SUV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,15795,15795,0,3655.6666666666665,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
14068,瑞虎7,奇瑞,SUV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,13365,13365,0,2972.5,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
22674,瑞虎8,奇瑞,SUV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,61320,61320,0,12590.833333333334,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
29370,瑞虎9,奇瑞,SUV,True,54,37,37,2023-06-01,2026-06-01,2023-06-01,2026-06-01,17,0,0,0,25,24269,24269,0,4050.0833333333335,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
28391,瑞风E3,江淮瑞风,MPV,True,54,49,49,2022-06-01,2026-06-01,2022-06-01,2026-06-01,5,0,0,0,37,966,966,0,137.16666666666666,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
10901,瑞风M3,江淮瑞风,MPV,True,54,52,52,2022-03-01,2026-06-01,2022-03-01,2026-06-01,2,0,0,0,40,2193,2193,0,491.5833333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30267,瑞风RF8,江淮瑞风,MPV,True,54,26,26,2024-05-01,2026-06-01,2024-05-01,2026-06-01,28,0,0,0,14,104,104,0,21.333333333333332,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
29621,瑞风RF8新能源,江淮瑞风,MPV,True,54,26,26,2024-05-01,2026-06-01,2024-05-01,2026-06-01,28,0,0,0,14,699,699,0,94.83333333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
27393,皇冠陆放,丰田,SUV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,20987,20987,0,4525.083333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
25152,皓影,本田,SUV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,30199,30199,0,7702.916666666667,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
27432,皓影新能源,本田,SUV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,404,404,0,124.75,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30631,睿蓝8,睿蓝汽车,MPV,True,54,20,20,2024-11-01,2026-06-01,2024-11-01,2026-06-01,34,0,0,0,8,176,176,0,52.416666666666664,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
3734,福瑞迪,起亚,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,3753,3753,0,659.9166666666666,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30359,秦L,比亚迪,轿车,True,54,26,26,2024-05-01,2026-06-01,2024-05-01,2026-06-01,28,0,0,0,14,53704,53704,0,15285.416666666666,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
27043,秦PLUS,比亚迪,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,68369,68369,0,24340.083333333332,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
8120,秦新能源,比亚迪,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,402,402,0,496.5,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
11808,索纳塔,现代,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,5237,5237,0,1058.5,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
27171,红旗E-QM5,红旗,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,16425,16425,0,4788.25,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
29681,红旗EH7,红旗,轿车,True,54,29,29,2024-02-01,2026-06-01,2024-02-01,2026-06-01,25,0,0,0,17,709,709,0,161.16666666666666,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
29098,红旗H5,红旗,轿车,True,54,45,45,2022-10-01,2026-06-01,2022-10-01,2026-06-01,9,0,0,0,33,53883,53883,0,11473.166666666666,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
27471,红旗H5 PHEV,红旗,轿车,True,54,16,16,2025-03-01,2026-06-01,2025-03-01,2026-06-01,38,0,0,0,4,4864,4864,0,1292.0833333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
29214,红旗H6,红旗,轿车,True,54,40,40,2023-03-01,2026-06-01,2023-03-01,2026-06-01,14,0,0,0,28,5799,5799,0,1279.0833333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
25866,红旗H9,红旗,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,2656,2656,0,610.0,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
28789,红旗HQ9,红旗,MPV,True,54,46,46,2022-09-01,2026-06-01,2022-09-01,2026-06-01,8,0,0,0,34,192,192,0,79.33333333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
29464,红旗HS3,红旗,SUV,True,54,36,36,2023-07-01,2026-06-01,2023-07-01,2026-06-01,18,0,0,0,24,3963,3963,0,1086.0833333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30537,红旗HS3 PHEV,红旗,SUV,True,54,22,22,2024-09-01,2026-06-01,2024-09-01,2026-06-01,32,0,0,0,10,7773,7773,0,2452.3333333333335,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
24184,红旗HS5,红旗,SUV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,23652,23652,0,5405.583333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30373,红旗HS7 PHEV,红旗,SUV,True,54,24,24,2024-07-01,2026-06-01,2024-07-01,2026-06-01,30,0,0,0,12,464,464,0,437.6666666666667,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
28211,红旗国耀,红旗,SUV,True,54,30,30,2023-12-01,2026-06-01,2023-12-01,2026-06-01,23,1,1,0,18,26,26,0,4.25,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30453,红旗天工05,红旗,轿车,True,54,18,18,2025-01-01,2026-06-01,2025-01-01,2026-06-01,36,0,0,0,6,1852,1852,0,328.75,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30459,红旗天工06,红旗,SUV,True,54,16,16,2025-03-01,2026-06-01,2025-03-01,2026-06-01,38,0,0,0,4,463,463,0,157.75,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30120,纳米01,东风纳米,轿车,True,54,30,30,2024-01-01,2026-06-01,2024-01-01,2026-06-01,24,0,0,0,18,13439,13439,0,2552.4166666666665,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
10791,缤智,本田,SUV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,3075,3075,0,520.3333333333334,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
22679,缤瑞,吉利汽车,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,4373,4373,0,597.8333333333334,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
22894,缤越,吉利汽车,SUV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,66359,66359,0,11396.416666666666,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30741,羿驰05,江铃集团新能源,轿车,True,54,2,2,2026-05-01,2026-06-01,2026-05-01,2026-06-01,52,0,0,0,0,329,329,0,27.416666666666668,unreviewed,not_reviewed,,,False,True,False,False,False,False,False,low,0,no prioritized anomaly
8000,胜达,现代,SUV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,934,934,0,161.0,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
28718,腾势D9,腾势,MPV,True,54,45,45,2022-10-01,2026-06-01,2022-10-01,2026-06-01,9,0,0,0,33,28226,28226,0,5688.833333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
7989,艾力绅,本田,MPV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,1739,1739,0,416.25,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
10660,艾瑞泽5,奇瑞,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,8422,8422,0,1809.8333333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
28700,艾瑞泽8,奇瑞,轿车,True,54,45,45,2022-10-01,2026-06-01,2022-10-01,2026-06-01,9,0,0,0,33,50390,50390,0,10973.333333333334,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
22980,英仕派,本田,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,16078,16078,0,3868.9166666666665,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30129,荣威D5X DMH,荣威,SUV,True,54,28,28,2024-02-01,2026-06-01,2024-02-01,2026-06-01,25,1,1,0,16,76,76,0,148.16666666666666,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30716,荣威D6,荣威,轿车,True,54,15,15,2025-04-01,2026-06-01,2025-04-01,2026-06-01,39,0,0,0,3,8099,8099,0,2119.0833333333335,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30001,荣威D7,荣威,轿车,True,54,32,32,2023-11-01,2026-06-01,2023-11-01,2026-06-01,22,0,0,0,20,3690,3690,0,961.6666666666666,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
23393,荣威i5,荣威,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,25219,25219,0,5649.5,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
26445,荣威iMAX8,荣威,MPV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,62,62,0,37.916666666666664,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
28636,荣威iMAX8新能源,荣威,MPV,True,54,47,47,2022-08-01,2026-06-01,2022-08-01,2026-06-01,7,0,0,0,35,298,298,0,153.75,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
4556,菱智,东风风行,MPV,True,54,53,53,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,1,1,0,41,5471,5471,0,1008.0833333333334,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
2143,蒙迪欧,福特,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,12692,12692,0,2979.0833333333335,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
28446,蔚来ET5,蔚来,轿车,True,54,46,46,2022-09-01,2026-06-01,2022-09-01,2026-06-01,8,0,0,0,34,4008,4008,0,994.0833333333334,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
29995,蔚来ET5T,蔚来,轿车,True,54,37,37,2023-06-01,2026-06-01,2023-06-01,2026-06-01,17,0,0,0,25,12081,12081,0,3122.0,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
24611,蔚来ET7,蔚来,轿车,True,54,52,52,2022-03-01,2026-06-01,2022-03-01,2026-06-01,2,0,0,0,40,96,96,0,116.25,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30321,蔚来ET9,蔚来,轿车,True,54,2,2,2026-05-01,2026-06-01,2026-05-01,2026-06-01,52,0,0,0,0,278,278,0,23.166666666666668,unreviewed,not_reviewed,,,False,True,False,False,False,False,False,low,0,no prioritized anomaly
29207,豪越L,吉利汽车,SUV,True,54,38,38,2023-04-01,2026-06-01,2023-04-01,2026-06-01,15,1,1,0,26,6257,6257,0,1072.6666666666667,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
29561,赛图斯,起亚,SUV,True,54,39,39,2023-04-01,2026-06-01,2023-04-01,2026-06-01,15,0,0,0,27,8777,8777,0,1730.5,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
27747,赛那SIENNA,丰田,MPV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,42015,42015,0,7390.416666666667,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
30091,起亚EV5,起亚,SUV,True,54,32,32,2023-11-01,2026-06-01,2023-11-01,2026-06-01,22,0,0,0,20,242,242,0,112.83333333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
7889,起亚K3,起亚,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,5736,5736,0,767.4166666666666,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
7075,起亚K5凯酷,起亚,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,198,198,0,86.08333333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
28982,轩度EV,凯翼,轿车,True,54,21,21,2024-10-01,2026-06-01,2024-10-01,2026-06-01,33,0,0,0,9,735,735,0,106.08333333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
3996,轩逸,日产,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,95129,95129,0,23232.083333333332,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
2824,迈腾,大众,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,76776,76776,0,15137.583333333334,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
13877,迈锐宝XL,雪佛兰,轿车,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,2262,2262,0,274.8333333333333,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
3127,逍客,日产,SUV,True,54,54,54,2022-01-01,2026-06-01,2022-01-01,2026-06-01,0,0,0,0,42,27478,27478,0,5922.916666666667,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
678,途安,大众,MPV,True,54,52,52,2022-03-01,2026-06-01,2022-03-01,2026-06-01,2,0,0,0,40,509,509,0,57.166666666666664,unreviewed,not_reviewed,,,False,False,False,False,False,False,False,low,0,no prioritized anomaly
