identity,review_id,review_id_key,series_name,publish_time,corpus_source,platform,content_source,content_len,rating_overall,legacy_available,prompt_version,requested_model,scored_at,text_global_polarity,label_source,manual_qa_status,deepseek_appearance_raw_polarity,deepseek_appearance_legacy_compatible,deepseek_appearance_api_mentioned,uniform_local_appearance_mentioned,deepseek_interior_raw_polarity,deepseek_interior_legacy_compatible,deepseek_interior_api_mentioned,uniform_local_interior_mentioned,deepseek_space_raw_polarity,deepseek_space_legacy_compatible,deepseek_space_api_mentioned,uniform_local_space_mentioned,deepseek_power_raw_polarity,deepseek_power_legacy_compatible,deepseek_power_api_mentioned,uniform_local_power_mentioned,deepseek_control_raw_polarity,deepseek_control_legacy_compatible,deepseek_control_api_mentioned,uniform_local_control_mentioned,deepseek_comfort_raw_polarity,deepseek_comfort_legacy_compatible,deepseek_comfort_api_mentioned,uniform_local_comfort_mentioned,deepseek_fuel_consumption_raw_polarity,deepseek_fuel_consumption_legacy_compatible,deepseek_fuel_consumption_api_mentioned,uniform_local_fuel_consumption_mentioned,deepseek_configuration_raw_polarity,deepseek_configuration_legacy_compatible,deepseek_configuration_api_mentioned,uniform_local_configuration_mentioned,deepseek_intelligence_raw_polarity,deepseek_intelligence_legacy_compatible,deepseek_intelligence_api_mentioned,uniform_local_intelligence_mentioned,deepseek_value_raw_polarity,deepseek_value_legacy_compatible,deepseek_value_api_mentioned,uniform_local_value_mentioned,content_sha256
dongchedi::7510540778863595544,7510540778863595544,7510540778863595544,银河E8,2025-05-31 17:39:00,old_v1,dongchedi,,146,4.0,True,,,,0,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,1,57f679899c60b6f7f7f6c06d51db89114f263b6244e3a7c61c7419359ce0b41d
dongchedi::7511952969844150297,7511952969844150297,7511952969844150297,银河E8,2025-06-04 13:00:00,old_v1,dongchedi,,104,4.8,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,0,2169734aa95db559037f5c0ecbbc5f9780bb94c33ba2022aa4cb0553f21720af
dongchedi::7512650638740688921,7512650638740688921,7512650638740688921,银河E8,2025-06-06 10:09:00,old_v1,dongchedi,,366,4.7,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,1,1.0,1,,1,0.0,0,,0,0.0,0,,1,0.0,0,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,0.0,0,,1,593d7d6496f1b06c8144a18a93360fa2a7bcba5e1d580b698ab45174d99a3fa6
dongchedi::7514519805320253465,7514519805320253465,7514519805320253465,银河E8,2025-06-11 10:54:00,old_v1,dongchedi,,56,3.9,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,6e44504e3f3ee2578e12898dcdb9525c55fb89fde375ff3d0702a35dfb9527e1
dongchedi::7516759527824298009,7516759527824298009,7516759527824298009,银河E8,2025-06-17 12:05:00,old_v1,dongchedi,,309,4.4,True,,,,-1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,23c8fd239721fb9621f8bcd71f795578b049c93c2b1bf1cee9ac11ad7586adc0
dongchedi::7517719671529820185,7517719671529820185,7517719671529820185,银河E8,2025-06-20 01:56:00,old_v1,dongchedi,,41,4.2,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,1,0.0,0,,0,1.0,1,,1,0.0,0,,0,400cbfa7b5b64ac085808c0a90769e3698f140c2c8c7884b0a97c713bf724194
dongchedi::7518177897656373272,7518177897656373272,7518177897656373272,银河E8,2025-06-21 07:29:00,old_v1,dongchedi,,328,3.9,True,,,,-1,legacy_deepseek_chat_2025,not_required,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,1,-1.0,-1,,0,0.0,0,,0,-1.0,-1,,1,-1.0,-1,,1,0.0,0,,1,339b218058bee276f3bca8e6c7012d9936cbad052c2ed8b6bdc2f16b5af973fc
dongchedi::7520391552527503422,7520391552527503422,7520391552527503422,银河E8,2025-06-27 06:52:00,old_v1,dongchedi,,49,4.6,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,1.0,1,,1,0.0,0,,1,0.0,0,,0,-1.0,-1,,0,0.0,0,,0,0.0,0,,0,dd6548570682fc002e971859b7cc38d0aef9bd425801024077a59ad9a2ea95f8
dongchedi::7520445073692053528,7520445073692053528,7520445073692053528,银河E8,2025-06-27 12:42:00,old_v1,dongchedi,,1081,4.3,True,,,,-1,legacy_deepseek_chat_2025,not_required,1.0,1,,0,1.0,1,,0,1.0,1,,1,1.0,1,,1,1.0,1,,0,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,1,1.0,1,,1,0724225e3d6a53fe63a3c5e9ea28c5959b803a3334bfa3f6ec12cef6f1bb79fe
dongchedi::7521412167074058302,7521412167074058302,7521412167074058302,银河E8,2025-06-30 00:40:00,old_v1,dongchedi,,42,3.6,True,,,,0,legacy_deepseek_chat_2025,not_required,1.0,1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,668e417484d40a549b8030eab7105e970eddb52d6292cd1ede19c54132dbb430
dongchedi::7522266136243605529,7522266136243605529,7522266136243605529,银河E8,2025-07-02 07:54:00,old_v1,dongchedi,,69,4.8,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,d1fed9d71528e8fa7a3a077392bdf6ba575e7d62c79b1cd24eb764ccbda2e9e6
dongchedi::7526473129116323864,7526473129116323864,7526473129116323864,银河E8,2025-07-13 18:03:00,old_v1,dongchedi,,309,4.8,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,1,1.0,1,,1,-1.0,-1,,1,0.0,0,,0,7185ce06193434433b9b7c0a593dd9fab391acf23003472d1e1ed2ddd23d96a7
dongchedi::7529769252362932286,7529769252362932286,7529769252362932286,银河E8,2025-07-22 13:10:00,old_v1,dongchedi,,80,4.0,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,1.0,1,,1,0.0,0,,1,-1.0,-1,,1,0.0,0,,0,040f293d3dc5f837fb920556eb01ae775c6b535858ec934fd6f6900f2dd4c8e2
dongchedi::7530575755063873598,7530575755063873598,7530575755063873598,银河E8,2025-07-24 17:24:00,old_v1,dongchedi,,50,3.8,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,1.0,1,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,1,0.0,0,,1,-1.0,-1,,1,0.0,0,,0,03f9c0bcdec4cfbfcdea7eefe3e40b096f0dbde5149bf2c692f7965c53a4fe1b
dongchedi::7533930461505015832,7533930461505015832,7533930461505015832,银河E8,2025-08-02 18:19:00,old_v1,dongchedi,,46,4.8,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,1,0.0,0,,0,1.0,1,,1,0.0,0,,0,9c70a7f8a29aa6947959b162ebb421c7a5ab4a74d21196b6456e95ac62978590
dongchedi::7537503304004161598,7537503304004161598,7537503304004161598,银河E8,2025-08-12 09:36:00,old_v1,dongchedi,,257,3.6,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,0,0.0,0,,1,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,b9ddda1ddd57863de4791f24a4545df389c9b4c4eadb1b4d37fee4407e530c9d
dongchedi::7539774965407567897,7539774965407567897,7539774965407567897,银河E8,2025-08-18 12:22:00,old_v1,dongchedi,,35,4.7,True,,,,0,legacy_deepseek_chat_2025,not_required,1.0,1,,0,1.0,1,,0,1.0,1,,0,1.0,1,,0,1.0,1,,0,1.0,1,,0,-1.0,-1,,1,1.0,1,,0,1.0,1,,0,1.0,1,,0,db0e57402791d633654b3663350304390fd1a3f8ba3fe1eaf3dec3e716513126
dongchedi::7539849249534513176,7539849249534513176,7539849249534513176,银河E8,2025-08-18 17:25:00,old_v1,dongchedi,,280,4.7,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,1.0,1,,1,-1.0,-1,,0,-1.0,-1,,1,-1.0,-1,,0,9bb877325fba710da5d80a397b897f326b2876bdb4a1eab9acc28bd7342729e3
dongchedi::7540680967199920152,7540680967199920152,7540680967199920152,银河E8,2025-08-20 22:53:00,old_v1,dongchedi,,30,4.2,True,,,,1,legacy_deepseek_chat_2025,not_required,-1.0,-1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,1,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,9dcd3157af29268dddd7913014739c1f38d1a2a21781b96a0f5cc6b7bfd10402
dongchedi::7541564617563066392,7541564617563066392,7541564617563066392,银河E8,2025-08-23 08:07:00,old_v1,dongchedi,,358,2.7,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,1.0,1,,0,-1.0,-1,,1,-1.0,-1,,0,-1.0,-1,,1,-1.0,-1,,1,8d599e2bbf914add2a4ddb07d117b349d5003b87a9ca3b12ea502a21ba4c98f6
dongchedi::7541612146480664600,7541612146480664600,7541612146480664600,银河E8,2025-08-23 11:06:00,old_v1,dongchedi,,105,4.8,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,1,0.0,0,,0,-1.0,-1,,1,-1.0,-1,,1,cef6d5beab7c0050ad113fcb72962862e5ca586edd5288aec6a07bb0a6d1c46d
dongchedi::7546532327849988121,7546532327849988121,7546532327849988121,银河E8,2025-09-05 17:19:00,old_v1,dongchedi,,51,4.3,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,8ac7019197bf82a4aa4ffcf9de3f4bc28bafb84723e451962b10b8d4a6ab3718
dongchedi::7547270091331604542,7547270091331604542,7547270091331604542,银河E8,2025-09-07 17:04:00,old_v1,dongchedi,,530,4.3,True,,,,-1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,-1.0,-1,,1,1.0,1,,0,a1d9c271d2fb01175807070feb4160607925167c1106e9bd09d47466e7fb79b7
dongchedi::7547573952894242878,7547573952894242878,7547573952894242878,银河E8,2025-09-08 12:41:00,old_v1,dongchedi,,74,4.8,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,1,-1.0,-1,,1,1.0,1,,1,ecb5ba88fc8bc5df2dddb0ab2b73457374abf124b7652459fe2f061dcc8dce88
dongchedi::7553294974956097561,7553294974956097561,7553294974956097561,银河E8,2025-09-23 22:43:00,old_v1,dongchedi,,133,3.9,True,,,,0,legacy_deepseek_chat_2025,not_required,1.0,1,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,1.0,1,,0,-1.0,-1,,0,-1.0,-1,,1,-1.0,-1,,1,-1.0,-1,,1,0.0,0,,0,09640f30b94a50ed651c4b7a69fcf7012a1ed66d0a2a4934276935e5f0575e01
dongchedi::7557369021864103960,7557369021864103960,7557369021864103960,银河E8,2025-10-04 22:21:00,old_v1,dongchedi,,91,3.8,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,1,79e9583d89151887ca8748a2d5f877c720302f9128d929b4faa970f1aa3a4e5d
dongchedi::7561018653152399385,7561018653152399385,7561018653152399385,银河E8,2025-10-14 18:13:00,old_v1,dongchedi,,62,4.2,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,1,-1.0,-1,,1,1.0,1,,0,0.0,0,,0,0.0,0,,0,e235636580ad3e45fe39937a1d41a8b332ca2f683e028c82553a6afd76fb7f36
dongchedi::7562299629610487870,7562299629610487870,7562299629610487870,银河E8,2025-10-18 05:20:00,old_v1,dongchedi,,218,2.2,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,1,0.0,0,,1,-1.0,-1,,1,-1.0,-1,,1,-1.0,-1,,1,0.0,0,,0,329a1255a20163ad773aa6ccd32ab33691700e5c15f269378c73c8cff17d8bce
dongchedi::7562776040725352510,7562776040725352510,7562776040725352510,银河E8,2025-10-19 12:12:00,old_v1,dongchedi,,147,4.3,True,,,,-1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,d77f4db39db433c750453fcff0cffdf0fd0d36cfa0197f2cb2ebabb709518c1f
dongchedi::7564620901463887934,7564620901463887934,7564620901463887934,银河E8,2025-10-24 11:37:00,old_v1,dongchedi,,440,2.4,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,-1.0,-1,,1,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,-1.0,-1,,1,-1.0,-1,,0,-1.0,-1,,1,-1.0,-1,,1,545ee5602260355cab423731a8cea72a1bc996169ea38d2aa461b80fefe218d2
dongchedi::7564626994688708633,7564626994688708633,7564626994688708633,银河E8,2025-10-24 11:43:00,old_v1,dongchedi,,330,3.7,True,,,,-1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,980d37fb9a7fa492aa0f2dd7481e06b458f1af94ae2ee347f01cacc4fb8de2b5
dongchedi::7566290533631397950,7566290533631397950,7566290533631397950,银河E8,2025-10-28 23:11:00,old_v1,dongchedi,,32,4.3,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,0.0,0,,0,06e8730145b77c5e6ccbe061346ac0288f85874f6a8fb3fbbca1c4a75797cdec
dongchedi::7566601767006244888,7566601767006244888,7566601767006244888,银河E8,2025-10-29 19:24:00,old_v1,dongchedi,,80,4.2,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,1.0,1,,1,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,92b28e7d3a88c9c02785a1a5905e949071b21ee6e552755d05ff11650ffe3d38
dongchedi::7567044752663662617,7567044752663662617,7567044752663662617,银河E8,2025-10-30 23:58:00,old_v1,dongchedi,,97,4.2,True,,,,-1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,67e4ef17eb41d9694af760446236d70729676f92c7b1d9905251e5f9f530cb10
dongchedi::7572880070641995800,7572880070641995800,7572880070641995800,银河E8,2025-11-15 17:28:00,old_v1,dongchedi,,126,4.2,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,1,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,-1.0,-1,,0,0.0,0,,1,1.0,1,,0,0.0,0,,0,0.0,0,,0,767f79fee11283963514549a53bbefa66fe6455bda3adca1497c6567684dbff3
dongchedi::7578070132111462424,7578070132111462424,7578070132111462424,银河E8,2025-11-29 17:02:00,old_v1,dongchedi,,56,4.3,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,-1.0,-1,,1,1.0,1,,1,1.0,1,,0,1.0,1,,0,9b84b24f1b4cd7b835b1638424d3fe7799da5a3ebd22fceb793e745d069e94e5
dongchedi::7582854790795759640,7582854790795759640,7582854790795759640,银河E8,2025-12-12 14:38:00,old_v1,dongchedi,,301,4.8,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,0,0.0,0,,0,1.0,1,,1,1.0,1,,0,1.0,1,,1,1.0,1,,1,1.0,1,,1,-1.0,-1,,0,0.0,0,,1,0.0,0,,0,c3ee5940c619ad635225e5f9d7929535dab3478d93a00ffca0ea1defa8ec33d0
dongchedi::7583699372475420696,7583699372475420696,7583699372475420696,银河E8,2025-12-14 21:11:00,old_v1,dongchedi,,100,4.7,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,-1.0,-1,,1,1.0,1,,1,0.0,0,,0,1.0,1,,1,93498552ed107bb6393126332ff848f4b13f0678ae499e6cd7ba89a746436b38
dongchedi::7583974374718328856,7583974374718328856,7583974374718328856,银河E8,2025-12-15 14:53:00,old_v1,dongchedi,,39,4.2,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,81b1c64ec7567916d8726d37d56af45e23bc7e59a63f3154caec11771eab9ca5
dongchedi::7587692079057211454,7587692079057211454,7587692079057211454,银河E8,2025-12-25 15:20:00,old_v1,dongchedi,,64,4.6,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,66efa398e8a4e565085b8dc03cc870e4a1c526e7c9bc369887ed94043c4182f1
dongchedi::7592078467819114558,7592078467819114558,7592078467819114558,银河E8,2026-01-06 11:30:00,old_v1,dongchedi,,360,3.5,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,0.0,0,,0,1.0,1,,0,-1.0,-1,,1,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,0.0,0,,0,b635f41bc33142284661bf235aa6fd646bc0dc76c90bc227ac5af9527bee8bb2
dongchedi::7595533915293487166,7595533915293487166,7595533915293487166,银河E8,2026-01-15 18:30:00,old_v1,dongchedi,,39,4.1,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,1.0,1,,1,1.0,1,,0,0.0,0,,0,0.0,0,,1,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,17e0a6c5ee40217c6ddec5e6ba81cf102476cdc5b766a582f1b00cfec409b198
dongchedi::7595931160308371480,7595931160308371480,7595931160308371480,银河E8,2026-01-16 20:12:00,old_v1,dongchedi,,145,2.6,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,6e28dc0dd0e8ee1f92cd7298aa11dd09450176de710da76e1904ffb1747d8ae9
dongchedi::7600213104437252120,7600213104437252120,7600213104437252120,银河E8,2026-01-28 09:08:00,old_v1,dongchedi,,70,4.4,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,1,-1.0,-1,,1,0.0,0,,0,c39190d090c0d96987b13f9bb5ff91ba2689bfea705c034d2bac682d755f5f9b
dongchedi::7600361628231553049,7600361628231553049,7600361628231553049,银河E8,2026-01-28 18:45:00,old_v1,dongchedi,,30,2.8,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,1,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,7dc669d8d1b63caa8217e8cfe9a66489cf8f532f99d535c15b0267860b67beef
dongchedi::7601627440351301656,7601627440351301656,7601627440351301656,银河E8,2026-02-01 04:41:00,old_v1,dongchedi,,37,4.0,True,,,,-1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,-1.0,-1,,0,-1.0,-1,,0,0.0,0,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,e8d658ede73fa9dd5233c4beab590fc4fee71004b4bc40e94aea779d33ec751d
dongchedi::7609888593808478270,7609888593808478270,7609888593808478270,银河E8,2026-02-23 10:56:00,old_v1,dongchedi,,72,4.6,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,3d4f2188d9b230ddb57a5b6eef1b38328471bd246aa23d10f87e6c7f0c35ddc1
dongchedi::7611543984040595518,7611543984040595518,7611543984040595518,银河E8,2026-02-27 21:58:00,old_v1,dongchedi,,456,4.8,True,,,,-1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,1.0,1,,1,-1.0,-1,,1,0.0,0,,0,1.0,1,,1,1.0,1,,1,1.0,1,,1,2f16eb33e14e6329f600861bf865a57f838b0de9baa386490aab5c99aa9c0f73
dongchedi::7624195577022009369,7624195577022009369,7624195577022009369,银河E8,2026-04-03 00:12:00,old_v1,dongchedi,,56,4.2,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,-1.0,-1,,1,1.0,1,,0,ee7d7a17c2ebc8fcd308e062d5957bec06adce7cd71e5bb652b5e78609b516e0
dongchedi::7624864368886288446,7624864368886288446,7624864368886288446,银河E8,2026-04-04 19:27:00,old_v1,dongchedi,,49,3.4,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,-1.0,-1,,1,0.0,0,,0,bab8e3548c28b1adae3e02d54229bf62ebe3cb99743278ca1039394a47b10917
dongchedi::7627856970636087320,7627856970636087320,7627856970636087320,银河E8,2026-04-12 21:00:00,old_v1,dongchedi,,1009,4.0,True,,,,-1,legacy_deepseek_chat_2025,not_required,-1.0,-1,,1,1.0,1,,1,1.0,1,,1,0.0,0,,0,-1.0,-1,,1,1.0,1,,1,0.0,0,,1,1.0,1,,1,-1.0,-1,,1,1.0,1,,1,d18246ef19343e31349c72be895e994b929acc7c94dcf2f4d689ac3e76ab55da
dongchedi::7629648579547631641,7629648579547631641,7629648579547631641,银河E8,2026-04-17 17:01:00,old_v1,dongchedi,,44,4.1,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,1,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,0b604efd06e7c16c28a60c486714f32b5cf3eda0d3864f439db6fec2a46cb176
dongchedi::7634893872690122777,7634893872690122777,7634893872690122777,银河E8,2026-05-01 20:37:00,old_v1,dongchedi,,602,2.6,True,,,,-1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,-1.0,-1,,1,-1.0,-1,,1,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,988772cdf6404a3c7a64a86323406e2428e7657019a169e1a124555ce07d33d8
dongchedi::7637023458047561752,7637023458047561752,7637023458047561752,银河E8,2026-05-07 13:51:00,old_v1,dongchedi,,33,4.6,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,1.0,1,,1,23ab9ebbadbc81a17ee798b74f7ca56e5fda26715b57de8ec99bb91564668c47
dongchedi::7637364275945672729,7637364275945672729,7637364275945672729,银河E8,2026-05-08 11:55:00,old_v1,dongchedi,,58,3.1,True,,,,-1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,0,-1.0,-1,,1,-1.0,-1,,0,756e617013971325a26e8786ed63ce14c6eef8857b16d835b9b9a6bfa8a07660
dongchedi::7638803661753176126,7638803661753176126,7638803661753176126,银河E8,2026-05-12 09:06:00,old_v1,dongchedi,,128,4.8,True,,,,1,legacy_deepseek_chat_2025,not_required,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,0.0,0,,1,-1.0,-1,,0,0.0,0,,0,0.0,0,,0,f2e05c74eb20d8a19494c3d39cbc4b40f8beee674472427526a92e8b519231d9
dongchedi::7645579351643131928,7645579351643131928,7645579351643131928,银河E8,2026-05-30 15:12:00,old_v1,dongchedi,,30,4.4,True,,,,0,legacy_deepseek_chat_2025,not_required,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,0.0,0,,0,-1.0,-1,,1,0.0,0,,0,c51e4dc2a49dd234f6eec89c4d7215b786e74f11ccb3d165c0e4c50a5edd4318
dongchedi::7605449609690746904,7605449609690746904,7605449609690746904,银河V900,2026-02-11 11:48:00,old_v1,dongchedi,,104,4.8,True,,,,1,legacy_deepseek_chat_2025,not_required,1.0,1,,1,0.0,0,,1,1.0,1,,1,1.0,1,,1,0.0,0,,1,1.0,1,,1,0.0,0,,0,0.0,0,,0,1.0,1,,1,0.0,0,,0,3e09ef2a4a169a8b8dea02926ffb152ae65e5e4ade045c279e917551cce9ddc4
