identity,review_id,series_name,publish_time,corpus_source,content_chars,content_sha256,legacy_absa_available,prompt_version,requested_model,batch_id,batch_size,success,error,scored_at,appearance_mentioned,appearance_polarity,legacy_compatible_appearance,interior_mentioned,interior_polarity,legacy_compatible_interior,space_mentioned,space_polarity,legacy_compatible_space,power_mentioned,power_polarity,legacy_compatible_power,control_mentioned,control_polarity,legacy_compatible_control,comfort_mentioned,comfort_polarity,legacy_compatible_comfort,fuel_consumption_mentioned,fuel_consumption_polarity,legacy_compatible_fuel_consumption,configuration_mentioned,configuration_polarity,legacy_compatible_configuration,intelligence_mentioned,intelligence_polarity,legacy_compatible_intelligence,value_mentioned,value_polarity,legacy_compatible_value
dongchedi::7008381090725367812,7008381090725367812,索纳塔,2021-09-16 12:18:00,old_v1,303,579395321020926cb7497cfac7985006b8c6d078c91fb0e60329775bd2df0986,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,b9c5e2bb639177fa,10,True,,2026-08-24T08:06:38.715789+00:00,False,,0,False,,0,False,,0,True,1.0,1,True,1.0,1,False,,0,False,,0,True,1.0,1,False,,0,True,1.0,1
dongchedi::7008158094144311300,7008158094144311300,索纳塔,2021-09-17 14:04:00,old_v1,495,cd5d64b4a0329c45600e87c413d58db66a37bc5f69f31619b47f3894ba4480df,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,735efd68ee279326,10,True,,2026-08-24T08:14:38.324740+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,-1.0,-1,True,0.0,0,True,1.0,1,True,1.0,1,True,1.0,1
dongchedi::7012054950083563560,7012054950083563560,索纳塔,2021-09-26 09:54:00,old_v1,316,79242b2b2d89fef8248944402e7db5597d0c7f20195560f7c62deb7853a3d81b,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,482a4d7672125572,10,True,,2026-08-24T08:07:38.209942+00:00,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1
dongchedi::7012124339386454049,7012124339386454049,索纳塔,2021-09-26 14:23:00,old_v1,474,fc8d48e6067c7723125cb1e1ebe3e42a4cfd8decd28278fe7b1a888940d215ba,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,a3e240f9851ef465,10,True,,2026-08-24T08:13:54.071542+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1
dongchedi::7016252531286216717,7016252531286216717,索纳塔,2021-10-14 21:33:00,old_v1,1519,f9cc3b03691ae92564e11024967eefa4a1cb3a03111588fac8164b90ed1db426,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,189745a5b6426083,10,True,,2026-08-24T09:01:15.211752+00:00,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1
dongchedi::7029116358965071875,7029116358965071875,索纳塔,2021-11-11 09:21:00,old_v1,356,54e82903a4886d2657d98901c2e0a8b9c1c73ea53a62c406b8fefcb198cd54c8,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,ba4f4a2f82c4a94f,10,True,,2026-08-24T08:09:43.997159+00:00,True,1.0,1,False,,0,False,,0,True,-1.0,-1,True,-1.0,-1,True,-1.0,-1,False,,0,False,,0,True,-1.0,-1,False,,0
dongchedi::7034755879421349926,7034755879421349926,索纳塔,2021-11-26 14:05:00,old_v1,624,9188d82c7678f696f55005f34441cc1f461ff8f0798c38802e0719081962c394,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,09c50b06428b93b0,10,True,,2026-08-24T08:23:40.723501+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1
dongchedi::7033357611139338272,7033357611139338272,索纳塔,2021-12-06 21:37:00,old_v1,576,70229b05f60fbe16c8596340de0c391749a79bcb2db037784db4cc3cbe7716ad,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,7f78161c9f14e531,10,True,,2026-08-24T08:21:51.848721+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,0.0,0,False,,0,True,1.0,1,True,1.0,1
dongchedi::7040086388133335040,7040086388133335040,索纳塔,2021-12-10 22:50:00,old_v1,467,378d8ce598d10169b3efe4443e727353ae77d9981b264a86969e0a0f7ba39e10,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,3e6e937d3d66d280,10,True,,2026-08-24T08:13:36.931854+00:00,True,1.0,1,False,,0,False,,0,True,1.0,1,False,,0,True,1.0,1,True,-1.0,-1,True,1.0,1,False,,0,False,,0
dongchedi::7040418341575462924,7040418341575462924,索纳塔,2021-12-11 20:18:00,old_v1,471,2f243a067e31e7295d5e5ade363861f2757973ea43c364b1233bc4a747ceb289,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,743ca9031fe77e57,10,True,,2026-08-24T08:13:45.777522+00:00,True,1.0,1,False,,0,False,,0,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,-1.0,-1,False,,0,True,1.0,1,True,1.0,1
dongchedi::7045249353744650252,7045249353744650252,索纳塔,2021-12-24 20:45:00,old_v1,321,1be9643e7f308f09fd6165e2454fae195ef227bf3fd9f2ff3b820a89c24b6bd2,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,43b820be741606e7,10,True,,2026-08-24T08:07:52.362629+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,False,,0,True,-1.0,-1,False,,0,True,-1.0,-1,False,,0
dongchedi::7654895930042224702,7654895930042224702,索纳塔,2026-06-24 17:45:00,old_v1,29,9f9cf9dfa843c7c3dcf5be307936f07c17944581228905be099b641dc7259f14,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,4e8b69a1ea88c14d,1,True,,2026-08-24T07:58:20.794093+00:00,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,False,,0,True,1.0,1
dongchedi::6919092959279321096,6919092959279321096,红旗E-HS9,2021-01-18 21:34:00,old_v1,872,0c1cedd03c08ef594856d9be30003c67db155f2c1fce172e1fe75a8036d15210,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,dac88e0e5b7ce343,10,True,,2026-08-24T08:38:32.413604+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0,False,,0,True,1.0,1,True,-1.0,-1
dongchedi::6919372876889985038,6919372876889985038,红旗E-HS9,2021-01-19 15:40:00,old_v1,858,0e4f1f7f8df980f2384d94eddd03e68d074da5613c4eac27a3a144d786ff2939,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,3929ade6e3486fd6,10,True,,2026-08-24T08:37:41.029965+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,-1.0,-1,True,1.0,1,True,-1.0,-1,True,0.0,0
dongchedi::6919845349049765896,6919845349049765896,红旗E-HS9,2021-01-20 22:14:00,old_v1,1278,67faf20427d1c61ff69ce7376d404053c51eb875d0f3ed4f06c9e01541bfded8,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,61acdffd5c0fee14,10,True,,2026-08-24T08:56:52.284816+00:00,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,-1.0,-1,False,,0,False,,0,True,-1.0,-1
dongchedi::6920362715105988621,6920362715105988621,红旗E-HS9,2021-01-22 07:41:00,old_v1,1249,d7fabfd52589327e3da621438540177675bb3512043e20e0b196012a8887be3a,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,098294b38dd6803f,10,True,,2026-08-24T08:56:06.412423+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1
dongchedi::6920485790166290446,6920485790166290446,红旗E-HS9,2021-01-22 15:39:00,old_v1,1996,8b735824a3eeba017a452242210093fefd5c71794019e600d987b198a5e1a9f3,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,125b220e11680e32,10,True,,2026-08-24T09:06:45.486544+00:00,True,1.0,1,True,1.0,1,True,0.0,0,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,-1.0,-1
dongchedi::6920512276541739022,6920512276541739022,红旗E-HS9,2021-01-22 17:22:00,old_v1,775,6a37f8caede53d947b921131eb472bf4b5fc5da89c08c128d812443818ae47f7,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,d3ee4d76bd0508ce,10,True,,2026-08-24T06:28:42.922577+00:00,True,1.0,1,False,,0,False,,0,False,,0,False,,0,False,,0,True,-1.0,-1,False,,0,False,,0,True,-1.0,-1
dongchedi::6920601772956323847,6920601772956323847,红旗E-HS9,2021-01-22 23:09:00,old_v1,1027,fe6a01366e44d407d232ed12d3bb2561ff534d00d12d76d793245e97d569a5f2,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,6e475392c2ea075d,10,True,,2026-08-24T08:46:17.647575+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,False,,0,True,1.0,1,True,-1.0,-1,True,-1.0,-1
dongchedi::6922838386436739086,6922838386436739086,红旗E-HS9,2021-01-28 23:48:00,old_v1,1291,ec9dfe4a9744fafc56b90928747ede10c0d81171d2b26621dad9cfa5c64f658c,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,b6fa7a8f45d0790a,10,True,,2026-08-24T08:57:12.337055+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,False,,0
dongchedi::6924304727211511821,6924304727211511821,红旗E-HS9,2021-02-01 22:38:00,old_v1,1480,f12b37fc1f736bc3de2ae2a743f377158111efc1e13375a282476fa31a78804f,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,845e0f8969886b02,10,True,,2026-08-24T09:00:37.322397+00:00,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,-1.0,-1,True,1.0,1,False,,0,False,,0
dongchedi::6926134361297260557,6926134361297260557,红旗E-HS9,2021-02-06 20:58:00,old_v1,808,be93189593e77e484984d5b0e475d20496b55353e52c956d99ae5bcafe48769b,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,ab7852dd0988f1a8,10,True,,2026-08-24T08:35:29.132090+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0,True,1.0,1,False,,0,True,1.0,1
dongchedi::6926434476151017479,6926434476151017479,红旗E-HS9,2021-02-07 16:23:00,old_v1,1231,75c0c75090dc4dd7bc547fec04d7f5973e1c9dded484e6a18a4c41fa091342db,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,e8dea4f5293a03a2,10,True,,2026-08-24T08:55:34.363445+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1
dongchedi::6932689212583972878,6932689212583972878,红旗E-HS9,2021-02-24 12:54:00,old_v1,1246,a1088c91ea9eb4d2ce46e61fe250d05bae92c37412e05bba7a833479e076b013,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,098294b38dd6803f,10,True,,2026-08-24T08:56:06.412423+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,0.0,0
dongchedi::6932767632982544397,6932767632982544397,红旗E-HS9,2021-02-24 17:59:00,old_v1,1897,b29b37a7546e36e700384e7630a47da57df4bd2344051fd1c0cc27df53f43cb7,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,f1667df367758570,10,True,,2026-08-24T09:05:12.351605+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,False,,0,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1
dongchedi::6932816185637474317,6932816185637474317,红旗E-HS9,2021-02-24 21:07:00,old_v1,1338,5e8eeda0cfb3a720cb9e4b9eda0c3395c7f8c059ede6c1c26becf09ab22e2bc2,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,204384b6f6ca6f9c,10,True,,2026-08-24T08:58:05.049955+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,1.0,1
dongchedi::6933212344830922759,6933212344830922759,红旗E-HS9,2021-02-25 22:44:00,old_v1,1503,1368afe414f01134b273b3614152edbd1ec8a35003292aeafe960268bd1d8337,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,e157a3c22bbf0f4b,10,True,,2026-08-24T09:00:57.392825+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,0.0,0,True,1.0,1,False,,0,False,,0,True,-1.0,-1
dongchedi::6933437060078374926,6933437060078374926,红旗E-HS9,2021-02-26 13:16:00,old_v1,2000,8cb02da08c74554ffa5cbf4f32ca423bf0de27934ace1855268c5bdcc07071b6,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,5d65dab516b39309,10,True,,2026-08-24T09:07:09.462382+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,-1.0,-1,True,1.0,1,False,,0,True,1.0,1
dongchedi::6933444737311444999,6933444737311444999,红旗E-HS9,2021-02-26 13:46:00,old_v1,793,b077d5492f870d00938322aaac6083e44b0308c40fa183755362ca779938f349,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,44ba3a7056449078,10,True,,2026-08-24T08:34:46.874828+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,False,,0,False,,0
dongchedi::6933591638224670733,6933591638224670733,红旗E-HS9,2021-02-26 23:16:00,old_v1,1491,334e7a0f66e4fbf1023aa4ae956ffc43f8297eb16a8fc7b67ba5c996e22d099c,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,3c1906b4fab8234e,10,True,,2026-08-24T09:00:45.175187+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,0.0,0,True,1.0,1
dongchedi::6934179869097988104,6934179869097988104,红旗E-HS9,2021-02-28 13:19:00,old_v1,1949,75acda8c9354f157a354294278413c3cc49dafa6b83befeccdc56b061d69859f,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,c42bb2936b6c7ef1,10,True,,2026-08-24T09:05:43.584999+00:00,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,False,,0,False,,0,False,,0,False,,0,True,-1.0,-1,True,1.0,1
dongchedi::6936453084960788488,6936453084960788488,红旗E-HS9,2021-03-06 16:20:00,old_v1,1365,595416877e43f6c0408bbbfda681177018b0d82e16869dcd0661970b01f10775,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,c3d40207c3a8fd95,10,True,,2026-08-24T06:29:34.281003+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,-1.0,-1,True,-1.0,-1,False,,0,True,1.0,1,True,0.0,0
dongchedi::6939029160408911909,6939029160408911909,红旗E-HS9,2021-03-13 14:57:00,old_v1,1699,72c6f377253fcc979bd82d06d7a80d9706fece8a406acf52f866a446ece3c10c,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,c30c9d7079d17375,10,True,,2026-08-24T09:03:21.347682+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,-1.0,-1,True,1.0,1,True,0.0,0,True,-1.0,-1
dongchedi::6953584508452999175,6953584508452999175,红旗E-HS9,2021-04-21 20:19:00,old_v1,1374,0a203649cc6bbf2434a70bb17ce3f646a711ba316a87fd7c99ada3b1208cdf17,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,e9a37eae00dc3a62,10,True,,2026-08-24T08:58:46.575920+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0,True,1.0,1
dongchedi::6953893816868802568,6953893816868802568,红旗E-HS9,2021-04-22 16:19:00,old_v1,1271,01f5dba8f1f313cff27d4ebd5b4e1b5f81c89165ad52b87c03d5bf47d3fe46b8,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,a226c72d9c4241df,10,True,,2026-08-24T08:56:42.053996+00:00,False,,0,False,,0,False,,0,True,1.0,1,True,1.0,1,False,,0,False,,0,False,,0,False,,0,True,-1.0,-1
dongchedi::6953977729326780452,6953977729326780452,红旗E-HS9,2021-04-22 21:45:00,old_v1,1008,6b0a5a0cea685c0a0e7f5e04f1fa037dc4776b04aa790d42ee64e4c0366d4019,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,181179426947505b,10,True,,2026-08-24T08:45:27.888277+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,-1.0,-1,False,,0,False,,0,True,-1.0,-1
dongchedi::6954210498761986062,6954210498761986062,红旗E-HS9,2021-04-23 12:48:00,old_v1,1061,aa26b3561fce1854d263ef5525aa269a39e29331d1fedd63e99bd9d174980f3f,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,346b6d745ea166c7,10,True,,2026-08-24T08:47:42.128823+00:00,False,,0,False,,0,True,1.0,1,True,0.0,0,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0,True,0.0,0
dongchedi::6954213032947879950,6954213032947879950,红旗E-HS9,2021-04-23 12:58:00,old_v1,1029,221879b0c60ec282f2a8f23a088f1b8ae9b317d0ad4af04fca560fc8d3142593,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,eec1cd3ba29a4485,10,True,,2026-08-24T08:46:22.268662+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,0.0,0
dongchedi::6954214957705596942,6954214957705596942,红旗E-HS9,2021-04-23 13:05:00,old_v1,933,9712e3d77c2b13c2cce7f360227ec3c8755386377af123de17116f689b5074a9,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,b18099d85fb36e04,10,True,,2026-08-24T08:41:58.087397+00:00,False,,0,False,,0,False,,0,True,1.0,1,True,1.0,1,True,0.0,0,False,,0,True,1.0,1,True,1.0,1,True,0.0,0
dongchedi::6954315080334839822,6954315080334839822,红旗E-HS9,2021-04-23 19:34:00,old_v1,1105,0b8740e5e3ecb75957cba1e863502911f75b0c02167b56746e91d7b4130a9d41,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,a7ede74df6b35e97,10,True,,2026-08-24T08:49:20.688508+00:00,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0,False,,0,False,,0,True,1.0,1,False,,0,True,-1.0,-1
dongchedi::6954559264274780174,6954559264274780174,红旗E-HS9,2021-04-24 11:21:00,old_v1,1436,b3bf3fd31dfc4372943cbe10581dcb6f364850681494a3d7c6cfc5ee0b0eb7d7,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,1a420d161d0da3eb,10,True,,2026-08-24T08:59:45.332639+00:00,True,1.0,1,True,1.0,1,True,0.0,0,True,1.0,1,True,-1.0,-1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,True,-1.0,-1
dongchedi::6966067812888481805,6966067812888481805,红旗E-HS9,2021-05-25 11:40:00,old_v1,1183,859d0d6d15fe4b4fd3ed3689dc4952003d97497d857c8abcea27da0a170386fa,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,d1a1406a894fadb3,10,True,,2026-08-24T08:54:30.721708+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,-1.0,-1,False,,0,False,,0,False,,0
dongchedi::6966109697296306184,6966109697296306184,红旗E-HS9,2021-05-25 14:23:00,old_v1,810,2d8a6de0371becc2a8f9aa1916fb2e6a073c32d0e6700c24fd33a5cb25a7ea11,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,ab7852dd0988f1a8,10,True,,2026-08-24T08:35:29.132090+00:00,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1
dongchedi::6967908633648566308,6967908633648566308,红旗E-HS9,2021-05-30 10:44:00,old_v1,866,1406c070e25df2ac0041b4e1d5afd8b8e144e85da45bd679cf17a4d7b034151a,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,87cc63554f86fd8e,10,True,,2026-08-24T08:38:11.908352+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,False,,0,False,,0,False,,0,True,0.0,0
dongchedi::6967934941896118303,6967934941896118303,红旗E-HS9,2021-05-30 12:26:00,old_v1,906,20aab217ecda5f3485fd8f517dc1ec7b6c1b6cec5bb33aa46210116468f0859c,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,0a2dc3503244ab3c,10,True,,2026-08-24T08:40:21.174908+00:00,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,False,,0,False,,0,False,,0,True,1.0,1,False,,0,True,0.0,0
dongchedi::6968724495557201934,6968724495557201934,红旗E-HS9,2021-06-01 15:30:00,old_v1,1351,e8cb5282c745ceb3ef83fc827872d4be6d38ca2454502b22818aa8a00d840ae9,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,4bab8c32a3df5b98,10,True,,2026-08-24T08:58:20.692941+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,False,,0,True,1.0,1,True,1.0,1
dongchedi::6969439723622240270,6969439723622240270,红旗E-HS9,2021-06-03 13:45:00,old_v1,639,d0cbfc20a564e99c8ed1a32d589ce56f9145a6e52ff54669eb9fbcc04f6e76c8,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,44ff979b57eb78db,10,True,,2026-08-24T08:24:26.079334+00:00,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0,False,,0,False,,0,True,1.0,1,False,,0,True,1.0,1
dongchedi::6969535959834562591,6969535959834562591,红旗E-HS9,2021-06-03 19:59:00,old_v1,642,676f4e95659577e2ac61f7e66de416f5a6dd08b744d8f50110432e1f60185cfa,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,25dfc61ac7a59b85,10,True,,2026-08-24T08:24:39.348737+00:00,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,False,,0,False,,0,False,,0
dongchedi::6969537104984412174,6969537104984412174,红旗E-HS9,2021-06-03 20:03:00,old_v1,805,b89e92b6da59f291236a8eb0f69210662f187a98dccc5a539694ca8f9daf5d5e,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,663515721960b745,10,True,,2026-08-24T08:35:24.553744+00:00,True,1.0,1,True,1.0,1,True,0.0,0,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,False,,0
dongchedi::6971671055983185927,6971671055983185927,红旗E-HS9,2021-06-09 14:04:00,old_v1,1342,ac271f2836a687c38983c060ade23d51a517da391f22cfacb06ee0b357d9058e,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,36d756234bf2ee27,10,True,,2026-08-24T08:58:10.124917+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,-1.0,-1,False,,0,False,,0,True,0.0,0
dongchedi::6971683882655551501,6971683882655551501,红旗E-HS9,2021-06-09 14:54:00,old_v1,1038,00c49bf3d68d7c71cce797a52340f157da427900473446ead1eaba63b51decb6,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,0d3470ab6b0221d1,10,True,,2026-08-24T08:46:41.027882+00:00,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0,False,,0,True,-1.0,-1,False,,0,False,,0,True,-1.0,-1
dongchedi::6972795278629801991,6972795278629801991,红旗E-HS9,2021-06-12 14:46:00,old_v1,1211,516f4cb0f88773f73355a49213c55e9a7419a23a3afb3c38d038deeaaf2771ee,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,59d447ade63c260e,10,True,,2026-08-24T08:55:14.892736+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,-1.0,-1,True,1.0,1,True,1.0,1,False,,0,False,,0,True,1.0,1
dongchedi::6972918976296783903,6972918976296783903,红旗E-HS9,2021-06-12 22:46:00,old_v1,1088,9c306ed542c2143daf212de535bfe20e251d0a220ed38aacec6954d118d48afe,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,c00dc614bf8c694b,10,True,,2026-08-24T08:48:39.089240+00:00,False,,0,False,,0,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,False,,0,False,,0,True,0.0,0
dongchedi::6974024187937558541,6974024187937558541,红旗E-HS9,2021-06-15 22:15:00,old_v1,918,b1f50716e796ef602ef134548645a166294c66972b2af7e859234ef5c391e8f2,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,72e775289c3f4618,10,True,,2026-08-24T08:41:04.094564+00:00,True,1.0,1,True,1.0,1,True,0.0,0,True,1.0,1,True,0.0,0,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,1.0,1
dongchedi::6974404037214998565,6974404037214998565,红旗E-HS9,2021-06-16 22:49:00,old_v1,938,99832ffd4f97ba9ce8804986d8365e4aa466b1a724d0b68758bbbe608f84fe1c,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,7956601cb9ea17e1,10,True,,2026-08-24T08:42:17.728601+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,True,-1.0,-1,False,,0,False,,0,True,-1.0,-1
dongchedi::6974587968547721223,6974587968547721223,红旗E-HS9,2021-06-17 10:43:00,old_v1,823,61ac6acf58e78f807fe03dac47979da9984a606f1beb503a89f975c2f5a4b851,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,30872c2c23b20a8b,10,True,,2026-08-24T08:36:04.829137+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,False,,0,True,1.0,1,True,1.0,1,True,-1.0,-1
dongchedi::6974593937394634783,6974593937394634783,红旗E-HS9,2021-06-17 11:06:00,old_v1,1292,71fa29579952a6af8d0f6122e0864e988a587c2017a525db73d3ec959272c019,False,autopulse_compact_backfill_v1_2026-08-24,deepseek-v4-flash,b6fa7a8f45d0790a,10,True,,2026-08-24T08:57:12.337055+00:00,True,1.0,1,True,1.0,1,True,1.0,1,True,1.0,1,False,,0,True,1.0,1,True,-1.0,-1,False,,0,False,,0,True,-1.0,-1
