series_name,date,split
途昂,2025-01-01,train
途昂,2025-02-01,train
途昂,2025-03-01,train
途昂,2025-04-01,train
途昂,2025-05-01,train
途昂,2025-06-01,train
途昂,2025-07-01,val
途昂,2025-08-01,val
途昂,2025-09-01,val
途昂,2025-10-01,val
途昂,2025-11-01,val
途昂,2025-12-01,val
途昂,2026-01-01,test
途昂,2026-02-01,test
途昂,2026-03-01,test
途昂,2026-04-01,test
途昂,2026-05-01,test
途昂,2026-06-01,test
途胜L,2022-01-01,train
途胜L,2022-02-01,train
途胜L,2022-03-01,train
途胜L,2022-04-01,train
途胜L,2022-05-01,train
途胜L,2022-06-01,train
途胜L,2022-07-01,train
途胜L,2022-08-01,train
途胜L,2022-09-01,train
途胜L,2022-10-01,train
途胜L,2022-11-01,train
途胜L,2022-12-01,train
途胜L,2023-01-01,train
途胜L,2023-02-01,train
途胜L,2023-03-01,train
途胜L,2023-04-01,train
途胜L,2023-05-01,train
途胜L,2023-06-01,train
途胜L,2023-07-01,train
途胜L,2023-08-01,train
途胜L,2023-09-01,train
途胜L,2023-10-01,train
途胜L,2023-11-01,train
途胜L,2023-12-01,train
途胜L,2024-01-01,train
途胜L,2024-02-01,train
途胜L,2024-03-01,train
途胜L,2024-04-01,train
途胜L,2024-05-01,train
途胜L,2024-06-01,train
途胜L,2024-07-01,train
途胜L,2024-08-01,train
途胜L,2024-09-01,train
途胜L,2024-10-01,train
途胜L,2024-11-01,train
途胜L,2024-12-01,train
途胜L,2025-01-01,train
途胜L,2025-02-01,train
途胜L,2025-03-01,train
途胜L,2025-04-01,train
途胜L,2025-05-01,train
途胜L,2025-06-01,train
途胜L,2025-07-01,val
途胜L,2025-08-01,val
途胜L,2025-09-01,val
途胜L,2025-10-01,val
途胜L,2025-11-01,val
途胜L,2025-12-01,val
途胜L,2026-01-01,test
途胜L,2026-02-01,test
途胜L,2026-03-01,test
途胜L,2026-04-01,test
途胜L,2026-05-01,test
途胜L,2026-06-01,test
途观L,2022-01-01,train
途观L,2022-02-01,train
途观L,2022-03-01,train
途观L,2022-04-01,train
途观L,2022-05-01,train
途观L,2022-06-01,train
途观L,2022-07-01,train
途观L,2022-08-01,train
途观L,2022-09-01,train
途观L,2022-10-01,train
途观L,2022-11-01,train
途观L,2022-12-01,train
途观L,2023-01-01,train
途观L,2023-02-01,train
途观L,2023-03-01,train
途观L,2023-04-01,train
途观L,2023-05-01,train
途观L,2023-06-01,train
途观L,2023-07-01,train
途观L,2023-08-01,train
途观L,2023-09-01,train
途观L,2023-10-01,train
途观L,2023-11-01,train
途观L,2023-12-01,train
途观L,2024-01-01,train
途观L,2024-02-01,train
途观L,2024-03-01,train
途观L,2024-04-01,train
途观L,2024-05-01,train
途观L,2024-06-01,train
途观L,2024-07-01,train
途观L,2024-08-01,train
途观L,2024-09-01,train
途观L,2024-10-01,train
途观L,2024-11-01,train
途观L,2024-12-01,train
途观L,2025-01-01,train
途观L,2025-02-01,train
途观L,2025-03-01,train
途观L,2025-04-01,train
途观L,2025-05-01,train
途观L,2025-06-01,train
途观L,2025-07-01,val
途观L,2025-08-01,val
途观L,2025-09-01,val
途观L,2025-10-01,val
途观L,2025-11-01,val
途观L,2025-12-01,val
途观L,2026-01-01,test
途观L,2026-02-01,test
途观L,2026-03-01,test
途观L,2026-04-01,test
途观L,2026-05-01,test
途观L,2026-06-01,test
途观L新能源,2022-01-01,train
途观L新能源,2022-02-01,train
途观L新能源,2022-03-01,train
途观L新能源,2022-04-01,train
途观L新能源,2022-05-01,train
途观L新能源,2022-06-01,train
途观L新能源,2022-07-01,train
途观L新能源,2022-08-01,train
途观L新能源,2022-09-01,train
途观L新能源,2022-10-01,train
途观L新能源,2022-11-01,train
途观L新能源,2022-12-01,train
途观L新能源,2023-01-01,train
途观L新能源,2023-02-01,train
途观L新能源,2023-03-01,train
途观L新能源,2023-04-01,train
途观L新能源,2023-05-01,train
途观L新能源,2023-06-01,train
途观L新能源,2023-07-01,train
途观L新能源,2023-08-01,train
途观L新能源,2023-09-01,train
途观L新能源,2023-10-01,train
途观L新能源,2023-11-01,train
途观L新能源,2023-12-01,train
途观L新能源,2024-01-01,train
途观L新能源,2024-02-01,train
途观L新能源,2024-03-01,train
途观L新能源,2024-04-01,train
途观L新能源,2024-05-01,train
途观L新能源,2024-06-01,train
途观L新能源,2024-07-01,train
途观L新能源,2024-08-01,train
途观L新能源,2024-09-01,train
途观L新能源,2024-10-01,train
途观L新能源,2024-11-01,train
途观L新能源,2024-12-01,train
途观L新能源,2025-01-01,train
途观L新能源,2025-02-01,train
途观L新能源,2025-03-01,train
途观L新能源,2025-04-01,train
途观L新能源,2025-05-01,train
途观L新能源,2025-06-01,train
途观L新能源,2025-07-01,val
途观L新能源,2025-08-01,val
途观L新能源,2025-09-01,val
途观L新能源,2025-10-01,val
途观L新能源,2025-11-01,val
途观L新能源,2025-12-01,val
途观L新能源,2026-01-01,test
途观L新能源,2026-02-01,test
途观L新能源,2026-03-01,test
途观L新能源,2026-04-01,test
途观L新能源,2026-05-01,test
途观L新能源,2026-06-01,test
速腾,2022-01-01,train
速腾,2022-02-01,train
速腾,2022-03-01,train
速腾,2022-04-01,train
速腾,2022-05-01,train
速腾,2022-06-01,train
速腾,2022-07-01,train
速腾,2022-08-01,train
速腾,2022-09-01,train
速腾,2022-10-01,train
速腾,2022-11-01,train
速腾,2022-12-01,train
速腾,2023-01-01,train
速腾,2023-02-01,train
速腾,2023-03-01,train
速腾,2023-04-01,train
速腾,2023-05-01,train
速腾,2023-06-01,train
速腾,2023-07-01,train
速腾,2023-08-01,train
速腾,2023-09-01,train
速腾,2023-10-01,train
速腾,2023-11-01,train
速腾,2023-12-01,train
速腾,2024-01-01,train
速腾,2024-02-01,train
速腾,2024-03-01,train
速腾,2024-04-01,train
速腾,2024-05-01,train
速腾,2024-06-01,train
速腾,2024-07-01,train
速腾,2024-08-01,train
速腾,2024-09-01,train
速腾,2024-10-01,train
速腾,2024-11-01,train
速腾,2024-12-01,train
速腾,2025-01-01,train
速腾,2025-02-01,train
速腾,2025-03-01,train
速腾,2025-04-01,train
速腾,2025-05-01,train
速腾,2025-06-01,train
速腾,2025-07-01,val
速腾,2025-08-01,val
速腾,2025-09-01,val
速腾,2025-10-01,val
速腾,2025-11-01,val
速腾,2025-12-01,val
速腾,2026-01-01,test
速腾,2026-02-01,test
速腾,2026-03-01,test
速腾,2026-04-01,test
速腾,2026-05-01,test
速腾,2026-06-01,test
逸动,2022-01-01,train
逸动,2022-02-01,train
逸动,2022-03-01,train
逸动,2022-04-01,train
逸动,2022-05-01,train
逸动,2022-06-01,train
逸动,2022-07-01,train
逸动,2022-08-01,train
逸动,2022-09-01,train
逸动,2022-10-01,train
逸动,2022-11-01,train
逸动,2022-12-01,train
逸动,2023-01-01,train
逸动,2023-02-01,train
逸动,2023-03-01,train
逸动,2023-04-01,train
逸动,2023-05-01,train
逸动,2023-06-01,train
逸动,2023-07-01,train
逸动,2023-08-01,train
逸动,2023-09-01,train
逸动,2023-10-01,train
逸动,2023-11-01,train
逸动,2023-12-01,train
逸动,2024-01-01,train
逸动,2024-02-01,train
逸动,2024-03-01,train
逸动,2024-04-01,train
逸动,2024-05-01,train
逸动,2024-06-01,train
逸动,2024-07-01,train
逸动,2024-08-01,train
逸动,2024-09-01,train
逸动,2024-10-01,train
逸动,2024-11-01,train
逸动,2024-12-01,train
逸动,2025-01-01,train
逸动,2025-02-01,train
逸动,2025-03-01,train
逸动,2025-04-01,train
逸动,2025-05-01,train
逸动,2025-06-01,train
逸动,2025-07-01,val
逸动,2025-08-01,val
逸动,2025-09-01,val
逸动,2025-10-01,val
逸动,2025-11-01,val
逸动,2025-12-01,val
逸动,2026-01-01,test
逸动,2026-02-01,test
逸动,2026-03-01,test
逸动,2026-04-01,test
逸动,2026-05-01,test
逸动,2026-06-01,test
钇为3,2022-01-01,train
钇为3,2022-02-01,train
钇为3,2022-03-01,train
钇为3,2022-04-01,train
钇为3,2022-05-01,train
钇为3,2022-06-01,train
钇为3,2022-07-01,train
钇为3,2022-08-01,train
钇为3,2022-09-01,train
钇为3,2022-10-01,train
钇为3,2022-11-01,train
钇为3,2022-12-01,train
钇为3,2023-01-01,train
钇为3,2023-02-01,train
钇为3,2023-03-01,train
钇为3,2023-04-01,train
钇为3,2023-05-01,train
钇为3,2023-06-01,train
钇为3,2023-07-01,train
钇为3,2023-08-01,train
钇为3,2023-09-01,train
钇为3,2023-10-01,train
钇为3,2023-11-01,train
钇为3,2023-12-01,train
钇为3,2024-01-01,train
钇为3,2024-02-01,train
钇为3,2024-03-01,train
钇为3,2024-04-01,train
钇为3,2024-05-01,train
钇为3,2024-06-01,train
钇为3,2024-07-01,train
钇为3,2024-08-01,train
钇为3,2024-09-01,train
钇为3,2024-10-01,train
钇为3,2024-11-01,train
钇为3,2024-12-01,train
钇为3,2025-01-01,train
钇为3,2025-02-01,train
钇为3,2025-03-01,train
钇为3,2025-04-01,train
钇为3,2025-05-01,train
钇为3,2025-06-01,train
钇为3,2025-07-01,val
钇为3,2025-08-01,val
钇为3,2025-09-01,val
钇为3,2025-10-01,val
钇为3,2025-11-01,val
钇为3,2025-12-01,val
钇为3,2026-01-01,test
钇为3,2026-02-01,test
钇为3,2026-03-01,test
钇为3,2026-04-01,test
钇为3,2026-05-01,test
钇为3,2026-06-01,test
铂智3X,2022-01-01,train
铂智3X,2022-02-01,train
铂智3X,2022-03-01,train
铂智3X,2022-04-01,train
铂智3X,2022-05-01,train
铂智3X,2022-06-01,train
铂智3X,2022-07-01,train
铂智3X,2022-08-01,train
铂智3X,2022-09-01,train
铂智3X,2022-10-01,train
铂智3X,2022-11-01,train
铂智3X,2022-12-01,train
铂智3X,2023-01-01,train
铂智3X,2023-02-01,train
铂智3X,2023-03-01,train
铂智3X,2023-04-01,train
铂智3X,2023-05-01,train
铂智3X,2023-06-01,train
铂智3X,2023-07-01,train
铂智3X,2023-08-01,train
铂智3X,2023-09-01,train
铂智3X,2023-10-01,train
铂智3X,2023-11-01,train
铂智3X,2023-12-01,train
铂智3X,2024-01-01,train
铂智3X,2024-02-01,train
铂智3X,2024-03-01,train
铂智3X,2024-04-01,train
铂智3X,2024-05-01,train
铂智3X,2024-06-01,train
铂智3X,2024-07-01,train
铂智3X,2024-08-01,train
铂智3X,2024-09-01,train
铂智3X,2024-10-01,train
铂智3X,2024-11-01,train
铂智3X,2024-12-01,train
铂智3X,2025-01-01,train
铂智3X,2025-02-01,train
铂智3X,2025-03-01,train
铂智3X,2025-04-01,train
铂智3X,2025-05-01,train
铂智3X,2025-06-01,train
铂智3X,2025-07-01,val
铂智3X,2025-08-01,val
铂智3X,2025-09-01,val
铂智3X,2025-10-01,val
铂智3X,2025-11-01,val
铂智3X,2025-12-01,val
铂智3X,2026-01-01,test
铂智3X,2026-02-01,test
铂智3X,2026-03-01,test
铂智3X,2026-04-01,test
铂智3X,2026-05-01,test
铂智3X,2026-06-01,test
铂智4X,2022-01-01,train
铂智4X,2022-02-01,train
铂智4X,2022-03-01,train
铂智4X,2022-04-01,train
铂智4X,2022-05-01,train
铂智4X,2022-06-01,train
铂智4X,2022-07-01,train
铂智4X,2022-08-01,train
铂智4X,2022-09-01,train
铂智4X,2022-10-01,train
铂智4X,2022-11-01,train
铂智4X,2022-12-01,train
铂智4X,2023-01-01,train
铂智4X,2023-02-01,train
铂智4X,2023-03-01,train
铂智4X,2023-04-01,train
铂智4X,2023-05-01,train
铂智4X,2023-06-01,train
铂智4X,2023-07-01,train
铂智4X,2023-08-01,train
铂智4X,2023-09-01,train
铂智4X,2023-10-01,train
铂智4X,2023-11-01,train
铂智4X,2023-12-01,train
铂智4X,2024-01-01,train
铂智4X,2024-02-01,train
铂智4X,2024-03-01,train
铂智4X,2024-04-01,train
铂智4X,2024-05-01,train
铂智4X,2024-06-01,train
铂智4X,2024-07-01,train
铂智4X,2024-08-01,train
铂智4X,2024-09-01,train
铂智4X,2024-10-01,train
铂智4X,2024-11-01,train
铂智4X,2024-12-01,train
铂智4X,2025-01-01,train
铂智4X,2025-02-01,train
铂智4X,2025-03-01,train
铂智4X,2025-04-01,train
铂智4X,2025-05-01,train
铂智4X,2025-06-01,train
铂智4X,2025-07-01,val
铂智4X,2025-08-01,val
铂智4X,2025-09-01,val
铂智4X,2025-10-01,val
铂智4X,2025-11-01,val
铂智4X,2025-12-01,val
铂智4X,2026-01-01,test
铂智4X,2026-02-01,test
铂智4X,2026-03-01,test
铂智4X,2026-04-01,test
铂智4X,2026-05-01,test
铂智4X,2026-06-01,test
铂智7,2022-01-01,train
铂智7,2022-02-01,train
铂智7,2022-03-01,train
铂智7,2022-04-01,train
铂智7,2022-05-01,train
铂智7,2022-06-01,train
铂智7,2022-07-01,train
铂智7,2022-08-01,train
铂智7,2022-09-01,train
铂智7,2022-10-01,train
铂智7,2022-11-01,train
铂智7,2022-12-01,train
铂智7,2023-01-01,train
铂智7,2023-02-01,train
铂智7,2023-03-01,train
铂智7,2023-04-01,train
铂智7,2023-05-01,train
铂智7,2023-06-01,train
铂智7,2023-07-01,train
铂智7,2023-08-01,train
铂智7,2023-09-01,train
铂智7,2023-10-01,train
铂智7,2023-11-01,train
铂智7,2023-12-01,train
铂智7,2024-01-01,train
铂智7,2024-02-01,train
铂智7,2024-03-01,train
铂智7,2024-04-01,train
铂智7,2024-05-01,train
铂智7,2024-06-01,train
铂智7,2024-07-01,train
铂智7,2024-08-01,train
铂智7,2024-09-01,train
铂智7,2024-10-01,train
铂智7,2024-11-01,train
铂智7,2024-12-01,train
铂智7,2025-01-01,train
铂智7,2025-02-01,train
铂智7,2025-03-01,train
铂智7,2025-04-01,train
铂智7,2025-05-01,train
铂智7,2025-06-01,train
铂智7,2025-07-01,val
铂智7,2025-08-01,val
铂智7,2025-09-01,val
铂智7,2025-10-01,val
铂智7,2025-11-01,val
铂智7,2025-12-01,val
铂智7,2026-01-01,test
铂智7,2026-02-01,test
铂智7,2026-03-01,test
铂智7,2026-04-01,test
铂智7,2026-05-01,test
铂智7,2026-06-01,test
银河E8,2022-01-01,train
银河E8,2022-02-01,train
银河E8,2022-03-01,train
银河E8,2022-04-01,train
银河E8,2022-05-01,train
银河E8,2022-06-01,train
银河E8,2022-07-01,train
银河E8,2022-08-01,train
银河E8,2022-09-01,train
银河E8,2022-10-01,train
银河E8,2022-11-01,train
银河E8,2022-12-01,train
银河E8,2023-01-01,train
银河E8,2023-02-01,train
银河E8,2023-03-01,train
银河E8,2023-04-01,train
银河E8,2023-05-01,train
银河E8,2023-06-01,train
银河E8,2023-07-01,train
银河E8,2023-08-01,train
银河E8,2023-09-01,train
银河E8,2023-10-01,train
银河E8,2023-11-01,train
银河E8,2023-12-01,train
银河E8,2024-01-01,train
银河E8,2024-02-01,train
银河E8,2024-03-01,train
银河E8,2024-04-01,train
银河E8,2024-05-01,train
银河E8,2024-06-01,train
银河E8,2024-07-01,train
银河E8,2024-08-01,train
银河E8,2024-09-01,train
银河E8,2024-10-01,train
银河E8,2024-11-01,train
银河E8,2024-12-01,train
银河E8,2025-01-01,train
银河E8,2025-02-01,train
银河E8,2025-03-01,train
银河E8,2025-04-01,train
银河E8,2025-05-01,train
银河E8,2025-06-01,train
银河E8,2025-07-01,val
银河E8,2025-08-01,val
银河E8,2025-09-01,val
银河E8,2025-10-01,val
银河E8,2025-11-01,val
银河E8,2025-12-01,val
银河E8,2026-01-01,test
银河E8,2026-02-01,test
银河E8,2026-03-01,test
银河E8,2026-04-01,test
银河E8,2026-05-01,test
银河E8,2026-06-01,test
银河V900,2022-01-01,train
银河V900,2022-02-01,train
银河V900,2022-03-01,train
银河V900,2022-04-01,train
银河V900,2022-05-01,train
银河V900,2022-06-01,train
银河V900,2022-07-01,train
银河V900,2022-08-01,train
银河V900,2022-09-01,train
银河V900,2022-10-01,train
银河V900,2022-11-01,train
银河V900,2022-12-01,train
银河V900,2023-01-01,train
银河V900,2023-02-01,train
银河V900,2023-03-01,train
银河V900,2023-04-01,train
银河V900,2023-05-01,train
银河V900,2023-06-01,train
银河V900,2023-07-01,train
银河V900,2023-08-01,train
银河V900,2023-09-01,train
银河V900,2023-10-01,train
银河V900,2023-11-01,train
银河V900,2023-12-01,train
银河V900,2024-01-01,train
银河V900,2024-02-01,train
银河V900,2024-03-01,train
银河V900,2024-04-01,train
银河V900,2024-05-01,train
银河V900,2024-06-01,train
银河V900,2024-07-01,train
银河V900,2024-08-01,train
银河V900,2024-09-01,train
银河V900,2024-10-01,train
银河V900,2024-11-01,train
银河V900,2024-12-01,train
银河V900,2025-01-01,train
银河V900,2025-02-01,train
银河V900,2025-03-01,train
银河V900,2025-04-01,train
银河V900,2025-05-01,train
银河V900,2025-06-01,train
银河V900,2025-07-01,val
银河V900,2025-08-01,val
银河V900,2025-09-01,val
银河V900,2025-10-01,val
银河V900,2025-11-01,val
银河V900,2025-12-01,val
银河V900,2026-01-01,test
银河V900,2026-02-01,test
银河V900,2026-03-01,test
银河V900,2026-04-01,test
银河V900,2026-05-01,test
银河V900,2026-06-01,test
银河星耀6,2022-01-01,train
银河星耀6,2022-02-01,train
银河星耀6,2022-03-01,train
银河星耀6,2022-04-01,train
银河星耀6,2022-05-01,train
银河星耀6,2022-06-01,train
银河星耀6,2022-07-01,train
银河星耀6,2022-08-01,train
银河星耀6,2022-09-01,train
银河星耀6,2022-10-01,train
银河星耀6,2022-11-01,train
银河星耀6,2022-12-01,train
银河星耀6,2023-01-01,train
银河星耀6,2023-02-01,train
银河星耀6,2023-03-01,train
银河星耀6,2023-04-01,train
银河星耀6,2023-05-01,train
银河星耀6,2023-06-01,train
银河星耀6,2023-07-01,train
银河星耀6,2023-08-01,train
银河星耀6,2023-09-01,train
银河星耀6,2023-10-01,train
银河星耀6,2023-11-01,train
银河星耀6,2023-12-01,train
银河星耀6,2024-01-01,train
银河星耀6,2024-02-01,train
银河星耀6,2024-03-01,train
银河星耀6,2024-04-01,train
银河星耀6,2024-05-01,train
银河星耀6,2024-06-01,train
银河星耀6,2024-07-01,train
银河星耀6,2024-08-01,train
银河星耀6,2024-09-01,train
银河星耀6,2024-10-01,train
银河星耀6,2024-11-01,train
银河星耀6,2024-12-01,train
银河星耀6,2025-01-01,train
银河星耀6,2025-02-01,train
银河星耀6,2025-03-01,train
银河星耀6,2025-04-01,train
银河星耀6,2025-05-01,train
银河星耀6,2025-06-01,train
银河星耀6,2025-07-01,val
银河星耀6,2025-08-01,val
银河星耀6,2025-09-01,val
银河星耀6,2025-10-01,val
银河星耀6,2025-11-01,val
银河星耀6,2025-12-01,val
银河星耀6,2026-01-01,test
银河星耀6,2026-02-01,test
银河星耀6,2026-03-01,test
银河星耀6,2026-04-01,test
银河星耀6,2026-05-01,test
银河星耀6,2026-06-01,test
银河星耀7,2022-01-01,train
银河星耀7,2022-02-01,train
银河星耀7,2022-03-01,train
银河星耀7,2022-04-01,train
银河星耀7,2022-05-01,train
银河星耀7,2022-06-01,train
银河星耀7,2022-07-01,train
银河星耀7,2022-08-01,train
银河星耀7,2022-09-01,train
银河星耀7,2022-10-01,train
银河星耀7,2022-11-01,train
银河星耀7,2022-12-01,train
银河星耀7,2023-01-01,train
银河星耀7,2023-02-01,train
银河星耀7,2023-03-01,train
银河星耀7,2023-04-01,train
银河星耀7,2023-05-01,train
银河星耀7,2023-06-01,train
银河星耀7,2023-07-01,train
银河星耀7,2023-08-01,train
银河星耀7,2023-09-01,train
银河星耀7,2023-10-01,train
银河星耀7,2023-11-01,train
银河星耀7,2023-12-01,train
银河星耀7,2024-01-01,train
银河星耀7,2024-02-01,train
银河星耀7,2024-03-01,train
银河星耀7,2024-04-01,train
银河星耀7,2024-05-01,train
银河星耀7,2024-06-01,train
银河星耀7,2024-07-01,train
银河星耀7,2024-08-01,train
银河星耀7,2024-09-01,train
银河星耀7,2024-10-01,train
银河星耀7,2024-11-01,train
银河星耀7,2024-12-01,train
银河星耀7,2025-01-01,train
银河星耀7,2025-02-01,train
银河星耀7,2025-03-01,train
银河星耀7,2025-04-01,train
银河星耀7,2025-05-01,train
银河星耀7,2025-06-01,train
银河星耀7,2025-07-01,val
银河星耀7,2025-08-01,val
银河星耀7,2025-09-01,val
银河星耀7,2025-10-01,val
银河星耀7,2025-11-01,val
银河星耀7,2025-12-01,val
银河星耀7,2026-01-01,test
银河星耀7,2026-02-01,test
银河星耀7,2026-03-01,test
银河星耀7,2026-04-01,test
银河星耀7,2026-05-01,test
银河星耀7,2026-06-01,test
锋兰达,2022-01-01,train
锋兰达,2022-02-01,train
锋兰达,2022-03-01,train
锋兰达,2022-04-01,train
锋兰达,2022-05-01,train
锋兰达,2022-06-01,train
锋兰达,2022-07-01,train
锋兰达,2022-08-01,train
锋兰达,2022-09-01,train
锋兰达,2022-10-01,train
锋兰达,2022-11-01,train
锋兰达,2022-12-01,train
锋兰达,2023-01-01,train
锋兰达,2023-02-01,train
锋兰达,2023-03-01,train
锋兰达,2023-04-01,train
锋兰达,2023-05-01,train
锋兰达,2023-06-01,train
锋兰达,2023-07-01,train
锋兰达,2023-08-01,train
锋兰达,2023-09-01,train
锋兰达,2023-10-01,train
锋兰达,2023-11-01,train
锋兰达,2023-12-01,train
锋兰达,2024-01-01,train
锋兰达,2024-02-01,train
锋兰达,2024-03-01,train
锋兰达,2024-04-01,train
锋兰达,2024-05-01,train
锋兰达,2024-06-01,train
锋兰达,2024-07-01,train
锋兰达,2024-08-01,train
锋兰达,2024-09-01,train
锋兰达,2024-10-01,train
锋兰达,2024-11-01,train
锋兰达,2024-12-01,train
锋兰达,2025-01-01,train
锋兰达,2025-02-01,train
锋兰达,2025-03-01,train
锋兰达,2025-04-01,train
锋兰达,2025-05-01,train
锋兰达,2025-06-01,train
锋兰达,2025-07-01,val
锋兰达,2025-08-01,val
锋兰达,2025-09-01,val
锋兰达,2025-10-01,val
锋兰达,2025-11-01,val
锋兰达,2025-12-01,val
锋兰达,2026-01-01,test
锋兰达,2026-02-01,test
锋兰达,2026-03-01,test
锋兰达,2026-04-01,test
锋兰达,2026-05-01,test
锋兰达,2026-06-01,test
锐界L,2022-01-01,train
锐界L,2022-02-01,train
锐界L,2022-03-01,train
锐界L,2022-04-01,train
锐界L,2022-05-01,train
锐界L,2022-06-01,train
锐界L,2022-07-01,train
锐界L,2022-08-01,train
锐界L,2022-09-01,train
锐界L,2022-10-01,train
锐界L,2022-11-01,train
锐界L,2022-12-01,train
锐界L,2023-01-01,train
锐界L,2023-02-01,train
锐界L,2023-03-01,train
锐界L,2023-04-01,train
锐界L,2023-05-01,train
锐界L,2023-06-01,train
锐界L,2023-07-01,train
锐界L,2023-08-01,train
锐界L,2023-09-01,train
锐界L,2023-10-01,train
锐界L,2023-11-01,train
锐界L,2023-12-01,train
锐界L,2024-01-01,train
锐界L,2024-02-01,train
锐界L,2024-03-01,train
锐界L,2024-04-01,train
锐界L,2024-05-01,train
锐界L,2024-06-01,train
锐界L,2024-07-01,train
锐界L,2024-08-01,train
锐界L,2024-09-01,train
锐界L,2024-10-01,train
锐界L,2024-11-01,train
锐界L,2024-12-01,train
锐界L,2025-01-01,train
锐界L,2025-02-01,train
锐界L,2025-03-01,train
锐界L,2025-04-01,train
锐界L,2025-05-01,train
锐界L,2025-06-01,train
锐界L,2025-07-01,val
锐界L,2025-08-01,val
锐界L,2025-09-01,val
锐界L,2025-10-01,val
锐界L,2025-11-01,val
锐界L,2025-12-01,val
锐界L,2026-01-01,test
锐界L,2026-02-01,test
锐界L,2026-03-01,test
锐界L,2026-04-01,test
锐界L,2026-05-01,test
锐界L,2026-06-01,test
锐程PLUS,2022-01-01,train
锐程PLUS,2022-02-01,train
锐程PLUS,2022-03-01,train
锐程PLUS,2022-04-01,train
锐程PLUS,2022-05-01,train
锐程PLUS,2022-06-01,train
锐程PLUS,2022-07-01,train
锐程PLUS,2022-08-01,train
锐程PLUS,2022-09-01,train
锐程PLUS,2022-10-01,train
锐程PLUS,2022-11-01,train
锐程PLUS,2022-12-01,train
锐程PLUS,2023-01-01,train
锐程PLUS,2023-02-01,train
锐程PLUS,2023-03-01,train
锐程PLUS,2023-04-01,train
锐程PLUS,2023-05-01,train
锐程PLUS,2023-06-01,train
锐程PLUS,2023-07-01,train
锐程PLUS,2023-08-01,train
锐程PLUS,2023-09-01,train
锐程PLUS,2023-10-01,train
锐程PLUS,2023-11-01,train
锐程PLUS,2023-12-01,train
锐程PLUS,2024-01-01,train
锐程PLUS,2024-02-01,train
锐程PLUS,2024-03-01,train
锐程PLUS,2024-04-01,train
锐程PLUS,2024-05-01,train
锐程PLUS,2024-06-01,train
锐程PLUS,2024-07-01,train
锐程PLUS,2024-08-01,train
锐程PLUS,2024-09-01,train
锐程PLUS,2024-10-01,train
锐程PLUS,2024-11-01,train
锐程PLUS,2024-12-01,train
锐程PLUS,2025-01-01,train
锐程PLUS,2025-02-01,train
锐程PLUS,2025-03-01,train
锐程PLUS,2025-04-01,train
锐程PLUS,2025-05-01,train
锐程PLUS,2025-06-01,train
锐程PLUS,2025-07-01,val
锐程PLUS,2025-08-01,val
锐程PLUS,2025-09-01,val
锐程PLUS,2025-10-01,val
锐程PLUS,2025-11-01,val
锐程PLUS,2025-12-01,val
锐程PLUS,2026-01-01,test
锐程PLUS,2026-02-01,test
锐程PLUS,2026-03-01,test
锐程PLUS,2026-04-01,test
锐程PLUS,2026-05-01,test
锐程PLUS,2026-06-01,test
锐际,2022-01-01,train
锐际,2022-02-01,train
锐际,2022-03-01,train
锐际,2022-04-01,train
锐际,2022-05-01,train
锐际,2022-06-01,train
锐际,2022-07-01,train
锐际,2022-08-01,train
锐际,2022-09-01,train
锐际,2022-10-01,train
锐际,2022-11-01,train
锐际,2022-12-01,train
锐际,2023-01-01,train
锐际,2023-02-01,train
锐际,2023-03-01,train
锐际,2023-04-01,train
锐际,2023-05-01,train
锐际,2023-06-01,train
锐际,2023-07-01,train
锐际,2023-08-01,train
锐际,2023-09-01,train
锐际,2023-10-01,train
锐际,2023-11-01,train
锐际,2023-12-01,train
锐际,2024-01-01,train
锐际,2024-02-01,train
锐际,2024-03-01,train
锐际,2024-04-01,train
锐际,2024-05-01,train
锐际,2024-06-01,train
锐际,2024-07-01,train
锐际,2024-08-01,train
锐际,2024-09-01,train
锐际,2024-10-01,train
锐际,2024-11-01,train
锐际,2024-12-01,train
锐际,2025-01-01,train
锐际,2025-02-01,train
锐际,2025-03-01,train
锐际,2025-04-01,train
锐际,2025-05-01,train
锐际,2025-06-01,train
锐际,2025-07-01,val
锐际,2025-08-01,val
锐际,2025-09-01,val
锐际,2025-10-01,val
锐际,2025-11-01,val
锐际,2025-12-01,val
锐际,2026-01-01,test
锐际,2026-02-01,test
锐际,2026-03-01,test
锐际,2026-04-01,test
锐际,2026-05-01,test
锐际,2026-06-01,test
长安CS75 PLUS,2022-01-01,train
长安CS75 PLUS,2022-02-01,train
长安CS75 PLUS,2022-03-01,train
长安CS75 PLUS,2022-04-01,train
长安CS75 PLUS,2022-05-01,train
长安CS75 PLUS,2022-06-01,train
长安CS75 PLUS,2022-07-01,train
长安CS75 PLUS,2022-08-01,train
长安CS75 PLUS,2022-09-01,train
长安CS75 PLUS,2022-10-01,train
长安CS75 PLUS,2022-11-01,train
长安CS75 PLUS,2022-12-01,train
长安CS75 PLUS,2023-01-01,train
长安CS75 PLUS,2023-02-01,train
长安CS75 PLUS,2023-03-01,train
长安CS75 PLUS,2023-04-01,train
长安CS75 PLUS,2023-05-01,train
长安CS75 PLUS,2023-06-01,train
长安CS75 PLUS,2023-07-01,train
长安CS75 PLUS,2023-08-01,train
长安CS75 PLUS,2023-09-01,train
长安CS75 PLUS,2023-10-01,train
长安CS75 PLUS,2023-11-01,train
